CULJ4A,-1.02460531,51.64451208
CULL1Q,-5.21260952,57.64894881
CUPA1Q,-3.18766096,56.26722473
CUPA1R,-3.14100316,56.26722473
CURR10,-3.70089677,55.9351821
CURR20,-3.70089677,55.91636073
DAAS20,-3.60944748,57.38433999
DAIN40,-2.38328047,53.34523561
DALL20,-4.97046627,56.54570316
DALM2Q,-4.35970492,55.89334441
DALM2R,-4.35970492,55.90694661
DEAN1Q,-5.39924072,57.66392582
DEES40,-3.10554323,53.23814076
DENS1Q,-2.7602755,56.67646783
DEVM10,-4.54863767,55.96383667
DEVM40,-4.55237029,55.94502921
DEVO10,-3.91179003,56.21952058
DEWP2Q,-3.53852762,55.98741576
DEWP2R,-3.53852762,55.98010729
DIDC40,-1.17017765,51.59584499
DINO40,-4.07602549,53.13413646
DOUN10,-3.79234606,58.53765479
DOUN20,-3.87073116,58.52109119
DRAK20,-1.3176163,52.6929759
DRAK40,-1.29522055,52.6929759
DRAX40,-0.8529046,53.71243407
DRCR1Q,-3.88379535,56.0343658
DRCR1R,-3.89685953,56.0343658
DRUM2Q,-4.25519144,55.94458936
DRUM2R,-4.25332513,55.93309129
DUBE1Q,-3.32016911,58.3657937
DUBR4A,-1.87004466,53.54531546
DUBR4B,-1.87004466,53.52978748
DUDH1Q,-2.74347869,56.5017652
DUDH1R,-2.75654288,56.49661466
DUGR1Q,-6.34732724,57.35918276
DUMF10,-3.69156521,55.21139334
DUNB1Q,-2.56431274,56.00411564
DUNB1R,-2.55498118,55.99159141
DUNE10,-3.01036131,55.82001976
DUNF1Q,-3.55905705,56.16136572
DUNF1R,-3.55905705,56.14265436
DUNG40,0.93875495,50.93842604
DUNO1Q,-5.05895103,55.99532146
DUNO1R,-5.05895103,55.97757356
DYCE1Q,-2.58151595,57.32301091
DYCE1R,-2.57778332,57.30789341
EALI20,-0.33127039,51.43847969
EASO40,-0.1399734,52.10998115
EAST1Q,-4.17618132,55.05057237
ECCL10,-2.41314146,55.51371309
ECCL40,-2.47099714,55.5242789
ECLA40_AQUL,-0.70919857,51.87093554
ECLA40_EME,-0.70359964,51.86747842
EDIN10,-6.43131128,57.48279004
EERH20,-4.02750137,55.9215898
EGGB40,-0.99661063,53.72126958
EKIL2Q,-4.1562769,55.77700818
EKIL2R,-4.19733577,55.77700818
EKIL2S,-4.15441059,55.76231041
EKIL2T,-4.19733577,55.76231041
EKIS20,-4.49967832,55.5644031
ELDE1Q,-4.81881768,55.75600968
ELDE1R,-4.8225503,55.74760711
ELGI1Q,-3.38549003,57.70981678
ELGI1R,-3.38549003,57.69286384
ELLA20,-1.85791363,53.65993499
ELST20,-0.27434787,51.58772873
ELST40,-0.26501631,51.59004781
ELST4A,-0.27808049,51.59236677
ELST4B,-0.28927837,51.59004781
ELVA40,-3.62997691,55.3145474
ENDE40,-1.03207056,52.55021884
ERRO10,-4.24772619,56.79725771
ERSK1Q,-4.60419179,55.90276182
ERSK1R,-4.60419179,55.89125134
ESST10,-4.20666733,55.98115144
EXET40,-3.52546344,50.81949159
FAAR1Q,-4.14507903,57.3188953
FAAR1R,-4.14507903,57.30982453
FASN20,-5.17155065,57.50986752
FAUG10,-4.62472123,57.10868725
FAWL40,-1.3493436,50.8183125
FECK20,-1.92603402,52.20272601
FECK40,-1.90923721,52.19815056
FENW4A,-0.8529046,53.68370584
FERO10,-5.09876448,56.36452243
FERO1S,-5.14915491,56.37485866
FERR20_NED,-1.08805992,53.7024919
FERR20_YED,-1.1160546,53.69586249
FERR2A_NED,-1.09365885,53.70691093
FERR2A_YED,-1.09365885,53.7102249
FERR2B_NED,-1.07686204,53.70691093
FERR2B_YED,-1.07686204,53.7102249
FERR4A,-1.08805992,53.69696746
FFES20,-3.97804411,52.95854868
FIDD1B,-2.31276602,56.89408489
FIDD1Q,-2.30716708,56.90835317
FIDF20,-2.69308827,53.34523561
FIFE10,-3.33696592,56.13225523
FIFE1B,-3.30150599,56.13121516
FINL1Q,-4.47028912,56.49698914
FLEE40,-0.89396347,51.26188829
FOGG1Q,-2.54191699,56.95736847
FOGG1R,-2.52885281,56.95227997
FORD4A,-1.95589501,53.52645931
FORD4B,-1.96709289,53.52534986
FOUR20,-2.07533898,54.99464643
FRAS1Q,-2.08093792,57.68687856
FRAS1R,-2.03987906,57.68687856
FROD20,-2.74907763,53.28949054
FROD40,-2.75467657,53.28614352
FWIL1Q,-5.47942866,56.9598626
FWIL1R,-5.44931368,56.95884502
GALA10,-2.79946805,55.54645786
GARB1Q,-4.74789782,56.10104094
GARB1R,-4.74043257,56.10104094
GARB1T,-4.75543724,56.10035779
GARE1S,-4.78407991,56.05943794
GARE1T,-4.78407991,56.04901631
GIFF2Q,-4.54633612,55.75180862
GIFF2R,-4.54633612,55.74340515
GLAG1Q,-2.96370351,56.46672771
GLAG1R,-2.95810458,56.45847889
GLEN1Q,-4.61826697,57.26790981
GLFA10,-3.43028152,57.41450589
GLLE10,-4.32175366,55.02169565
GLLU1Q,-4.9158659,54.8659668
GLLU1R,-4.89347016,54.85629922
GLNI10,-3.37802479,56.07292643
GLRO20,-3.38362372,56.17487381
GORG1Q,-3.63557585,55.9780189
GORG1R,-3.68036734,55.9780189
GOVA1Q,-4.43622371,55.85879431
GOVA1R,-4.43622371,55.84517522
GRAI40,0.69613439,51.44953041
GREN40_EME,-0.47404326,52.10195709
GREN40_EPN,-0.43858333,52.09507817
GRIW40,-0.13250815,53.56748841
GRMO20,-3.83340492,55.98741576
GRNA10,-3.06075174,55.25289985
GRST20,-1.03020424,54.60196589
GRTO2A,-1.07499573,54.61169433
GRTO2B,-1.06697465,54.61277513
GRUB1Q,-5.05397299,57.80838511
GRUB1R,-5.05397299,57.80341335
HACK2A,-0.06532092,51.52042395
HACK2B,-0.05785567,51.51926265
HAGR1Q,-4.40449641,55.85984174
HAGR1R,-4.40263009,55.84727078
HAKB1A,-2.95810458,55.01391288
HAKB1B,-2.94130777,55.00856202
HAKB4A,-2.92264465,55.01605302
HAMB4A,-2.91704571,53.84477195
HAMB4B,-2.89278366,53.84477195
HAMH20,-1.70394289,52.31353671
HAMH2A,-1.71887339,52.31467764
HAMH40_AQUL,-1.71700707,52.31239574
HAMH40_EME,-1.73620288,52.31044001
HARK10,-2.95997089,54.93571936
HARK20,-2.94877302,54.93786368
HARK40,-2.95437195,54.93571936
HARM20,-1.26722587,54.71531979
HATL20,-1.19817233,54.65058486
HAWI10,-2.9301099,55.42272998
HAWP20,-1.36054147,54.78533285
HAWP4A,-1.36054147,54.78748518
HELE10,-4.71617052,56.05521417
HEYS40,-2.81999749,54.05235874
HIGM20,-0.73532694,53.06578156
HIGM2A,-0.73532694,53.05680892
HIGM40,-0.72599538,53.0579306
HIGM4A,-0.71666382,53.06578156
HINP40,-3.01782656,51.20345787
HUER10,-4.80948612,55.66032363
HUER40,-4.80388718,55.67190253
HUMR40,-0.11944397,53.64389591
HUNF1Q,-4.77402619,55.6445287
HUNF1R,-4.77402619,55.64979438
HURS20,0,51.42509893
HUTT40,-2.57177799,54.22728686
IMPP40,-3.02902443,51.63987936
INDQ40,-4.94012796,50.40499121
INGA1Q,-5.10249711,57.0934817
INKE1Q,-3.53106237,56.05729839
INKE1R,-3.50680032,56.05729839
INKI40,-4.82814924,55.87554971
INNE1Q,-4.21599889,57.4767701
INNE1R,-4.20666733,57.47877686
INRU1Q,-2.09026948,57.58397696
INRU1R,-2.09213579,57.57096865
INVE10,-5.07263611,56.25063872
INVR10,-4.67281827,56.28403491
INVR20,-4.70267926,56.29853539
INWI1Q,-2.4038099,55.92368124
INWI1R,-2.4038099,55.9142689
IROA20_AQUL,-2.30676168,51.55756994
IROA20_SWEB,-2.31422692,51.55640958
IRON40,-2.50459075,52.50025744
IVER20,-0.47590957,51.49022051
IVER2A,-0.49457269,51.49022051
IVER4A,-0.48710744,51.49603042
IVER4B,-0.49830531,51.49370654
JOHN1Q,-4.84867867,55.82631015
JOHN1R,-4.85614392,55.81372835
JORD20,-1.27655743,53.37976099
JUNA1T,-4.80761981,55.64663506
KAIM20,-3.26791238,55.89334441
KEAD40,-0.81371205,53.6649114
KEAD4A,-0.76518793,53.65606405
KEAD4B,-0.76332162,53.64721484
KEAD4C,-0.8379741,53.65827606
KEAD4D,-0.82490992,53.654958
KEAR20,-2.36648366,53.49649405
KEAR40,-2.38887941,53.48872183
KEAR4A,-2.41314146,53.48872183
KEIT10,-3.09061273,57.63296652
KEIT20,-3.08688011,57.62097518
KEMS40,0.70733226,51.35871903
KEOO10,-4.17494003,55.19115653
KIBY20,-2.87412054,53.44650486
KIER1Q,-4.2178652,55.95294946
KIER1R,-4.2178652,55.96026306
KIIN10,-4.57106997,56.47638017
KILB1Q,-4.40449641,55.96444164
KILB1R,-4.40449641,55.95399434
KILC1Q,-5.19581271,56.3665899
KILL40,-0.27061525,53.67375688
KILO10,-5.35258292,56.98381748
KILS20,-4.31864605,55.59183291
KILS40,-4.33544286,55.60554063
KILT2Q,-4.22346414,55.59816014
KILT2R,-4.22346414,55.60554063
KILW10,-4.66018115,55.60132338
KINB40,-3.77181663,56.07188476
KINC20,-3.84833542,56.01976523
KINO40,0.60095248,51.43324421
KINT10,-2.73414713,57.15629092
KINT20,-2.92264465,57.15932738
KIOR1Q,-4.92333115,57.61097937
KIRK20,-1.64608722,53.77203776
KIRK2A,-1.63488934,53.76872866
KITW20,-1.94469714,52.27929493
KNAR20,-1.2243007,53.97010667
LACK20,-1.07126311,54.56735704
LACK2A,-1.06006524,54.56952096
LACK2B,-1.05259999,54.56735704
LACK2C,-1.0395358,54.56952096
LACK40,-1.0693968,54.56194675
LAGG1Q,-4.64711697,57.19473426
LAIR1Q,-4.45861945,58.17734972
LALE20_SEP,-0.46097907,51.39949003
LALE20_SPN,-0.46844432,51.39716124
LAMB20,-4.22533045,56.06250844
LAMB2T,-4.1861379,56.08125879
LAND40,-4.17867265,50.41807398
LANG40,-4.08349074,50.40855959
LEGA40,-3.12420635,53.00181074
LEGA4A,-3.09994429,53.00630302
LEGA4B,-3.12047372,53.01079483
LEIB4A,-0.61401666,51.84442422
LEIB4B,-0.59535354,51.84673017
LEVE1Q,-3.2100567,56.21121814
LEVE1R,-3.2100567,56.19668454
LEVT1Q,-3.09807798,56.2101802
LEVT1R,-3.1018106,56.19356948
LING1Q,-3.8296723,55.90903883
LING1R,-3.8296723,55.9174066
LINM1Q,-3.87446379,55.60132338
LINM1R,-3.87446379,55.58234014
LISD20,-2.99916344,53.42426854
LISD2A,-2.99356451,53.42093209
LITT2A,0.13437447,51.39133873
LITT2B,0.13624078,51.39133873
LITT40,0.14370603,51.38551549
LITT4A,0.13064184,51.38085636
LITT4B,0.1549039,51.38085636
LOAN20,-3.6896989,56.10000003
LOAN2Q,-3.65797159,56.06563413
LOAN2R,-3.65797159,56.08125879
LOCH10,-4.51694692,56.51655729
LOCL1Q,-5.15376952,57.12592509
LOCL1R,-5.1472886,57.11274101
LOCN1Q,-5.25553469,56.36865726
LOVE40,-1.03036207,50.8723945
LUIC1Q,-4.92519746,57.76162356
LUIC1R,-4.92519746,57.75465389
LUMB1Q,-2.14812515,57.60698028
LUMB1R,-2.1089326,57.6079801
LUNA1Q,-2.87761842,56.72065825
LUNA1R,-2.85335636,56.72065825
LYND1Q,-3.008495,56.52441928
LYND1R,-2.98236663,56.52544869
MACC20,-2.15932303,53.21244274
MACC40,-2.16492196,53.20797195
MACD1Q,-2.62776735,57.67091297
MAGA20,-3.79234606,51.59468561
MAHI20,-4.80202087,55.1431862
MANN40,-2.02308225,50.80769938
MAWO40,-1.37173935,50.84660237
MAYB10,-4.67324534,55.31348533
MAYT1T,-4.35223967,55.31560945
MEAD10,-4.62285491,55.53061702
MELK2A,-1.89057409,51.3470635
MELK2B,-1.87004466,51.3470635
MELK40_SEP,-1.88124253,51.36338041
MILC10,-2.80879961,56.60052005
MILH2A_EPN,-0.26874893,51.56453143
MILH2A_LPN,-0.26128369,51.55408879
MILH2B_EPN,-0.25381844,51.56453143
MILH2B_LPN,-0.24635319,51.55408879
MILW1Q,-4.74229888,57.27654588
MILW1S,-4.7003847,57.25377919
MITY40,-1.69647764,51.61554986
MONF20,-1.06193155,53.76762557
MONF40,-1.07872836,53.76431612
MONF4A,-1.0544663,53.76431612
MOSH1Q,-3.41348471,56.11248912
MOSH1R,-3.44521202,56.11352969
MOSM10,-3.46760776,56.10728582
MOSM20,-3.46760776,56.10104094
MOSM2Q,-3.39482159,56.11561076
MOSM2T,-3.39482159,56.10000003
MOSS1S,-4.97185526,57.77456367
MOSS1T,-4.97185526,57.76958725
MOTA1Q,-4.38023435,57.69585611
MOTA1R,-4.36903648,57.69585611
MYBS1Q,-3.36682691,58.48501395
MYBS1R,-3.34629748,58.48501395
NAIR10,-3.96777939,57.526906
NECH20,-1.77486275,52.31125474
NEEP20,-1.30081949,53.42204427
NEEP4A,-1.3176163,53.42426854
NEIL10,-4.56873186,55.6487413
NEIL1C,-4.61912229,55.68242582
NEIL20,-4.65644853,55.67716453
NEIL2C,-4.66951271,55.68453014
NEIL4Q,-4.66018115,55.69925721
NETS10,-4.65644853,54.91212433
NEWX20,-0.10917925,51.42218955
NFLE40,0.39939078,51.42975355
NHYD2A,-0.4031234,51.47394882
NHYD2B,-0.4031234,51.46464811
NINF40,0.47217695,50.88429552
NORL2A,-1.26535956,53.40758367
NORL2B,-1.25042906,53.40758367
NORT20,-1.4109319,54.59547897
NORT40,-1.4258624,54.59007241
NORW40,1.33627942,52.62505441
NURS40,-1.43348547,50.89829748
NURS4A,-1.43348547,50.9147737
OCKH20,-1.93909821,52.34889207
OCKH2A,-1.92976665,52.35231205
OFFE20,-1.34187835,54.83803193
OLDB20,-1.80845636,52.30326695
OLDB4A,-1.80099111,52.30554933
ORRI1T,-4.73856626,57.64994747
ORRI1S,-4.71617052,57.6509461
OSBA40,-0.79691524,53.94375167
PADI40,-2.28623224,53.75990312
PAFB4A,-0.66254077,51.96187721
PAFB4B,-0.65880815,51.94922548
PAIS1Q,-4.61352335,55.82106822
PAIS1R,-4.63965172,55.82735845
PAIS1S,-4.60419179,55.81267968
PAIS1T,-4.65084959,55.81687418
PART1Q,-4.2178652,55.96966423
PART1R,-4.23466201,55.96861976
PEHE10,-1.95216239,57.48579965
PEHE20,-1.84391629,57.44966807
PEHG1Q,-2.03801274,57.58097546
PEHG1R,-2.03987906,57.56996782
PELH40,0.16423546,51.90664347
PEMB40,-4.85427761,51.71163323
PENN20,-2.02954316,52.38329905
PENN4A,-2.0473443,52.38649737
PENN4B,-2.02121594,52.38649737
PENT40,-4.09655492,53.15652427
PERS1R,-2.13506097,57.25333387
PERS20,-2.13506097,57.2836075
PEWO21,-2.73228082,53.70691093
PEWO22,-2.775206,53.70691093
PEWO2A,-2.76150984,53.70407798
PEWO2B,-2.74719881,53.70422906
PEWO40,-2.75840919,53.70801562
PITS20,-1.24296382,53.45650741
POOB2Q,-3.03089075,55.94563447
POOB2R,-3.008495,55.94563447
POPP20,-1.02460531,54.00412391
PORA1Q,-5.49941524,56.08164167
PORA1R,-5.47515318,56.08164167
PORD2Q,-4.08843394,56.03423317
PORD2R,-4.07910238,56.03423317
PYLE20,-3.71769358,51.54712569
QUER4A,-2.61843579,54.05345434
QUER4B,-2.59417373,54.05345434
QUOI10,-5.35071661,57.07826991
QUOI1Q,-5.33765242,57.08739773
RAIN20,-2.79573543,53.43316447
RANN1Q,-4.58552867,56.83709448
RANN1R,-4.58739499,56.84628156
RASS40,-3.21378933,51.73128782
RATS2A,-0.98541276,52.71785401
RATS40,-1.00407588,52.72011495
RAVE2Q,-3.82034074,55.88287793
RAVE2R,-3.77554925,55.88183112
