35,1
126,1
137,1
138,1
139,1
283,1
284,1
285,1
316,1
317,1
318,1
319,1
324,1
357,1
358,1
359,1
360,1
361,1
376,1
552,1
569,1
570,1
580,1
611,1
612,1
692,1
34,2
55,2
62,2
65,2
66,2
67,2
68,2
69,2
70,2
71,2
83,2
192,2
211,2
212,2
213,2
214,2
293,2
294,2
456,2
457,2
458,2
459,2
496,2
521,2
565,2
566,2
589,2
590,2
591,2
592,2
593,2
605,2
631,2
655,2
664,2
665,2
682,2
683,2
684,2
685,2
686,2
687,2
690,2
723,2
724,2
740,2
746,2
752,2
10,3
11,3
106,3
130,3
191,3
196,3
197,3
216,3
348,3
349,3
350,3
351,3
400,3
401,3
409,3
410,3
489,3
490,3
509,3
510,3
725,3
735,3
146,4
147,4
160,4
184,4
185,4
245,4
246,4
275,4
332,4
333,4
411,4
412,4
413,4
414,4
466,4
467,4
468,4
469,4
557,4
620,4
622,4
695,4
696,4
697,4
40,5
114,5
115,5
136,5
150,5
189,5
190,5
243,5
249,5
250,5
254,5
255,5
276,5
277,5
337,5
338,5
366,5
383,5
386,5
387,5
436,5
437,5
517,5
518,5
519,5
520,5
527,5
528,5
558,5
559,5
574,5
575,5
576,5
577,5
578,5
625,5
626,5
637,5
638,5
644,5
721,5
722,5
733,5
734,5
769,5
38,6
98,6
300,6
301,6
315,6
328,6
362,6
363,6
364,6
369,6
419,6
420,6
508,6
529,6
530,6
531,6
532,6
533,6
543,6
544,6
607,6
608,6
688,6
689,6
33,7
39,7
85,7
86,7
91,7
92,7
93,7
95,7
96,7
97,7
101,7
102,7
128,7
151,7
156,7
164,7
167,7
168,7
229,7
230,7
241,7
244,7
256,7
257,7
302,7
303,7
304,7
305,7
347,7
391,7
406,7
407,7
408,7
442,7
443,7
462,7
478,7
499,7
500,7
502,7
503,7
523,7
524,7
525,7
526,7
547,7
550,7
551,7
562,7
564,7
583,7
597,7
666,7
667,7
669,7
670,7
681,7
693,7
694,7
716,7
717,7
718,7
719,7
739,7
741,7
742,7
16,8
75,8
179,8
198,8
258,8
430,8
545,8
546,8
12,9
13,9
21,9
22,9
24,9
36,9
37,9
46,9
47,9
48,9
51,9
52,9
60,9
63,9
64,9
82,9
100,9
104,9
117,9
118,9
127,9
144,9
145,9
157,9
170,9
171,9
177,9
178,9
217,9
218,9
219,9
227,9
242,9
247,9
259,9
268,9
269,9
270,9
331,9
340,9
372,9
377,9
398,9
429,9
431,9
438,9
439,9
440,9
441,9
455,9
460,9
461,9
548,9
549,9
579,9
619,9
621,9
643,9
671,9
672,9
779,9
780,9
782,9
783,9
784,9
789,9
17,10
19,10
20,10
132,10
134,10
135,10
378,10
380,10
381,10
446,10
776,10
777,10
41,11
49,11
53,11
54,11
57,11
84,11
119,11
120,11
121,11
140,11
141,11
152,11
153,11
154,11
158,11
159,11
172,11
173,11
199,11
201,11
202,11
203,11
204,11
205,11
206,11
207,11
215,11
220,11
221,11
266,11
267,11
280,11
281,11
295,11
296,11
299,11
308,11
322,11
323,11
325,11
326,11
334,11
341,11
352,11
353,11
355,11
379,11
382,11
402,11
403,11
417,11
418,11
426,11
427,11
428,11
451,11
477,11
481,11
482,11
483,11
484,11
485,11
511,11
512,11
513,11
514,11
540,11
541,11
553,11
554,11
567,11
568,11
602,11
603,11
617,11
618,11
698,11
699,11
706,11
727,11
728,11
730,11
731,11
753,11
755,11
756,11
757,11
758,11
759,11
760,11
761,11
762,11
763,11
764,11
765,11
766,11
767,11
768,11
790,11
78,12
79,12
148,12
149,12
161,12
162,12
278,12
279,12
286,12
356,12
384,12
415,12
416,12
535,12
536,12
584,12
585,12
586,12
587,12
598,12
599,12
645,12
646,12
704,12
705,12
1,13
2,13
8,13
9,13
18,13
45,13
50,13
74,13
80,13
81,13
105,13
142,13
163,13
186,13
223,13
228,13
248,13
320,13
321,13
330,13
404,13
405,13
433,13
447,13
448,13
491,13
497,13
498,13
639,13
640,13
736,13
737,13
738,13
3,14
23,14
94,14
108,14
109,14
110,14
129,14
329,14
344,14
345,14
346,14
445,14
452,14
453,14
454,14
504,14
522,14
542,14
572,14
632,14
633,14
634,14
635,14
636,14
668,14
675,14
676,14
677,14
678,14
679,14
680,14
707,14
708,14
709,14
710,14
89,15
103,15
131,15
133,15
180,15
183,15
193,15
260,15
272,15
273,15
274,15
287,15
297,15
298,15
306,15
311,15
368,15
449,15
450,15
486,15
660,15
661,15
31,16
32,16
42,16
122,16
123,16
124,16
181,16
182,16
194,16
195,16
253,16
288,16
289,16
290,16
307,16
309,16
310,16
312,16
313,16
342,16
343,16
393,16
394,16
395,16
396,16
397,16
494,16
495,16
501,16
507,16
571,16
600,16
601,16
604,16
606,16
613,16
614,16
615,16
616,16
629,16
630,16
652,16
659,16
662,16
663,16
673,16
674,16
691,16
747,16
748,16
749,16
750,16
778,16
25,17
26,17
27,17
28,17
29,17
30,17
56,17
90,17
111,17
112,17
116,17
125,17
282,17
327,17
367,17
385,17
421,17
422,17
423,17
424,17
425,17
487,17
488,17
555,17
556,17
563,17
573,17
588,17
656,17
700,17
701,17
702,17
720,17
726,17
743,17
744,17
745,17
751,17
785,17
5,18
58,18
59,18
61,18
72,18
73,18
107,18
169,18
175,18
176,18
200,18
210,18
231,18
234,18
235,18
236,18
237,18
238,18
239,18
240,18
251,18
252,18
354,18
389,18
390,18
392,18
463,18
464,18
465,18
479,18
480,18
492,18
493,18
534,18
537,18
560,18
561,18
581,18
594,18
609,18
610,18
627,18
628,18
647,18
648,18
649,18
653,18
654,18
657,18
658,18
703,18
715,18
732,18
4,19
6,19
7,19
15,19
43,19
44,19
76,19
77,19
99,19
143,19
155,19
165,19
166,19
174,19
208,19
209,19
224,19
225,19
226,19
271,19
291,19
292,19
335,19
336,19
365,19
388,19
399,19
434,19
435,19
444,19
470,19
471,19
472,19
473,19
474,19
475,19
476,19
505,19
506,19
582,19
624,19
650,19
651,19
770,19
771,19
772,19
773,19
774,19
781,19
786,19
787,19
788,19
14,20
87,20
88,20
113,20
187,20
188,20
222,20
232,20
233,20
261,20
262,20
263,20
264,20
265,20
314,20
339,20
370,20
371,20
373,20
374,20
375,20
432,20
515,20
516,20
538,20
539,20
595,20
596,20
623,20
641,20
642,20
711,20
712,20
713,20
714,20
729,20
754,20
775,20
