89,1
90,1
91,1
92,1
95,1
96,1
149,1
174,1
247,1
355,1
432,1
433,1
611,1
612,1
53,2
54,2
56,2
167,2
173,2
198,2
208,2
229,2
230,2
231,2
232,2
233,2
234,2
235,2
246,2
353,2
354,2
379,2
380,2
382,2
451,2
452,2
453,2
494,2
523,2
545,2
546,2
579,2
582,2
593,2
594,2
632,2
633,2
687,2
714,2
27,3
28,3
29,3
100,3
189,3
576,3
577,3
578,3
703,3
706,3
707,3
708,3
709,3
779,3
26,4
84,4
105,4
106,4
110,4
119,4
275,4
319,4
358,4
376,4
411,4
412,4
413,4
414,4
415,4
474,4
475,4
548,4
573,4
639,4
640,4
671,4
684,4
685,4
686,4
725,4
726,4
727,4
780,4
13,5
81,5
82,5
107,5
228,5
331,5
366,5
422,5
524,5
525,5
625,5
626,5
749,5
185,6
186,6
218,6
242,6
256,6
257,6
258,6
259,6
260,6
307,6
332,6
361,6
362,6
363,6
364,6
365,6
419,6
501,6
502,6
564,6
580,6
581,6
607,6
694,6
695,6
696,6
697,6
711,6
734,6
760,6
24,7
25,7
60,7
63,7
64,7
541,7
648,7
33,8
34,8
50,8
51,8
57,8
61,8
62,8
65,8
77,8
286,8
287,8
483,8
507,8
540,8
550,8
551,8
574,8
575,8
589,8
649,8
666,8
667,8
668,8
669,8
670,8
728,8
781,8
782,8
16,9
18,9
19,9
126,9
128,9
129,9
369,9
371,9
372,9
436,9
83,10
97,10
125,10
127,10
178,10
191,10
266,10
267,10
268,10
280,10
290,10
291,10
299,10
304,10
359,10
439,10
440,10
473,10
644,10
645,10
41,11
42,11
141,11
153,11
206,11
207,11
220,11
221,11
265,11
284,11
285,11
327,11
328,11
356,11
424,11
425,11
434,11
458,11
459,11
464,11
491,11
492,11
746,11
747,11
748,11
756,11
762,11
5,12
6,12
14,12
70,12
71,12
93,12
163,12
164,12
172,12
389,12
460,12
461,12
462,12
463,12
567,12
608,12
634,12
635,12
752,12
43,13
46,13
68,13
140,13
161,13
184,13
224,13
243,13
423,13
438,13
478,13
484,13
558,13
719,13
1,14
2,14
7,14
8,14
17,14
74,14
75,14
99,14
219,14
313,14
322,14
336,14
337,14
394,14
395,14
437,14
441,14
442,14
443,14
485,14
557,14
623,14
624,14
249,15
250,15
329,15
330,15
426,15
427,15
503,15
505,15
506,15
559,15
560,15
561,15
562,15
563,15
609,15
610,15
11,16
39,16
55,16
58,16
59,16
108,16
