25,1
26,1
27,1
28,1
29,1
30,1
56,1
90,1
111,1
112,1
116,1
125,1
282,1
327,1
367,1
385,1
421,1
422,1
423,1
424,1
425,1
487,1
488,1
555,1
556,1
563,1
573,1
588,1
656,1
700,1
701,1
702,1
720,1
726,1
743,1
744,1
745,1
751,1
785,1
10,2
11,2
34,2
35,2
55,2
62,2
65,2
66,2
67,2
68,2
69,2
70,2
71,2
83,2
106,2
126,2
130,2
137,2
138,2
139,2
191,2
192,2
196,2
197,2
211,2
212,2
213,2
214,2
216,2
283,2
284,2
285,2
293,2
294,2
316,2
317,2
318,2
319,2
324,2
348,2
349,2
350,2
351,2
357,2
358,2
359,2
360,2
361,2
376,2
400,2
401,2
409,2
410,2
456,2
457,2
458,2
459,2
489,2
490,2
496,2
509,2
510,2
521,2
552,2
565,2
566,2
569,2
570,2
580,2
589,2
590,2
591,2
592,2
593,2
605,2
611,2
612,2
631,2
655,2
664,2
665,2
682,2
683,2
684,2
685,2
686,2
687,2
690,2
692,2
723,2
724,2
725,2
735,2
740,2
746,2
752,2
5,3
58,3
59,3
61,3
72,3
73,3
107,3
169,3
175,3
176,3
200,3
210,3
231,3
234,3
235,3
236,3
237,3
238,3
239,3
240,3
251,3
252,3
354,3
389,3
390,3
392,3
463,3
464,3
465,3
479,3
480,3
492,3
493,3
534,3
537,3
560,3
561,3
581,3
594,3
609,3
610,3
627,3
628,3
647,3
648,3
649,3
653,3
654,3
657,3
658,3
703,3
715,3
732,3
33,4
38,4
39,4
85,4
86,4
91,4
92,4
93,4
95,4
96,4
97,4
98,4
101,4
102,4
128,4
151,4
156,4
164,4
167,4
168,4
229,4
230,4
241,4
244,4
256,4
257,4
300,4
301,4
302,4
303,4
304,4
305,4
315,4
328,4
347,4
362,4
363,4
364,4
369,4
391,4
406,4
407,4
408,4
419,4
420,4
442,4
443,4
462,4
478,4
499,4
500,4
502,4
503,4
508,4
523,4
524,4
525,4
526,4
529,4
530,4
531,4
532,4
533,4
543,4
544,4
547,4
550,4
551,4
562,4
564,4
583,4
597,4
607,4
608,4
666,4
667,4
669,4
670,4
681,4
688,4
689,4
693,4
694,4
716,4
717,4
718,4
719,4
739,4
741,4
742,4
4,5
6,5
7,5
15,5
43,5
44,5
76,5
77,5
99,5
143,5
155,5
165,5
166,5
174,5
208,5
209,5
224,5
225,5
226,5
271,5
291,5
292,5
335,5
336,5
365,5
388,5
399,5
434,5
435,5
444,5
470,5
471,5
472,5
473,5
474,5
475,5
476,5
505,5
506,5
582,5
624,5
650,5
651,5
770,5
771,5
772,5
773,5
774,5
781,5
786,5
787,5
788,5
12,6
13,6
16,6
21,6
22,6
24,6
36,6
37,6
46,6
47,6
48,6
51,6
52,6
60,6
63,6
64,6
75,6
82,6
100,6
104,6
117,6
118,6
127,6
144,6
145,6
157,6
170,6
171,6
177,6
178,6
179,6
198,6
217,6
218,6
219,6
227,6
242,6
247,6
258,6
259,6
268,6
269,6
270,6
331,6
340,6
372,6
377,6
398,6
429,6
430,6
431,6
438,6
439,6
440,6
441,6
455,6
460,6
461,6
545,6
546,6
548,6
549,6
579,6
619,6
621,6
643,6
671,6
672,6
779,6
780,6
782,6
783,6
784,6
789,6
14,7
87,7
88,7
113,7
187,7
188,7
222,7
232,7
233,7
261,7
262,7
263,7
264,7
265,7
314,7
339,7
370,7
371,7
373,7
374,7
375,7
432,7
515,7
516,7
538,7
539,7
595,7
596,7
623,7
641,7
642,7
711,7
712,7
713,7
714,7
729,7
754,7
775,7
17,8
19,8
20,8
41,8
49,8
53,8
54,8
57,8
84,8
119,8
120,8
121,8
132,8
134,8
135,8
140,8
141,8
152,8
153,8
154,8
158,8
159,8
172,8
173,8
199,8
201,8
202,8
203,8
204,8
205,8
206,8
207,8
215,8
220,8
221,8
266,8
267,8
280,8
281,8
295,8
296,8
299,8
308,8
322,8
323,8
325,8
326,8
334,8
341,8
352,8
353,8
355,8
378,8
379,8
380,8
381,8
382,8
402,8
403,8
417,8
418,8
426,8
427,8
428,8
446,8
451,8
477,8
481,8
482,8
483,8
484,8
485,8
511,8
512,8
513,8
514,8
540,8
541,8
553,8
554,8
567,8
568,8
602,8
603,8
617,8
618,8
698,8
699,8
706,8
727,8
728,8
730,8
731,8
753,8
755,8
756,8
757,8
758,8
759,8
760,8
761,8
762,8
763,8
764,8
765,8
766,8
767,8
768,8
776,8
777,8
790,8
40,9
78,9
79,9
114,9
115,9
136,9
146,9
147,9
148,9
149,9
150,9
160,9
161,9
162,9
184,9
185,9
189,9
190,9
243,9
245,9
246,9
249,9
250,9
254,9
255,9
275,9
276,9
277,9
278,9
279,9
286,9
332,9
333,9
337,9
338,9
356,9
366,9
383,9
384,9
386,9
387,9
411,9
412,9
413,9
414,9
415,9
416,9
436,9
437,9
466,9
467,9
468,9
469,9
517,9
518,9
519,9
520,9
527,9
528,9
535,9
536,9
557,9
558,9
559,9
574,9
575,9
576,9
577,9
578,9
584,9
585,9
586,9
587,9
598,9
599,9
620,9
622,9
625,9
626,9
637,9
638,9
644,9
645,9
646,9
695,9
696,9
697,9
704,9
705,9
721,9
722,9
733,9
734,9
769,9
1,10
2,10
3,10
8,10
9,10
18,10
23,10
45,10
50,10
74,10
80,10
81,10
94,10
105,10
108,10
109,10
110,10
129,10
142,10
163,10
186,10
223,10
228,10
248,10
320,10
321,10
329,10
330,10
344,10
345,10
346,10
404,10
405,10
433,10
445,10
447,10
448,10
452,10
453,10
454,10
491,10
497,10
498,10
504,10
522,10
542,10
572,10
632,10
633,10
634,10
635,10
636,10
639,10
640,10
668,10
675,10
676,10
677,10
678,10
679,10
680,10
707,10
708,10
709,10
710,10
736,10
737,10
738,10
31,11
32,11
42,11
89,11
103,11
122,11
123,11
124,11
131,11
133,11
180,11
181,11
182,11
183,11
193,11
194,11
195,11
253,11
260,11
272,11
273,11
274,11
287,11
