88,1
281,1
282,1
503,1
504,1
505,1
44,2
104,2
105,2
111,2
112,2
127,2
128,2
129,2
165,2
166,2
167,2
213,2
215,2
216,2
217,2
218,2
219,2
497,2
573,2
574,2
592,2
593,2
640,2
729,2
751,2
752,2
783,2
784,2
785,2
786,2
787,2
788,2
789,2
36,3
42,3
89,3
90,3
136,3
180,3
181,3
243,3
244,3
318,3
319,3
320,3
321,3
363,3
407,3
498,3
519,3
520,3
522,3
523,3
543,3
544,3
545,3
571,3
572,3
584,3
606,3
739,3
740,3
741,3
742,3
41,4
64,4
95,4
96,4
97,4
99,4
100,4
101,4
102,4
107,4
108,4
163,4
169,4
177,4
255,4
271,4
378,4
379,4
380,4
422,4
423,4
424,4
437,4
459,4
460,4
546,4
580,4
582,4
620,4
632,4
689,4
690,4
692,4
693,4
716,4
717,4
726,4
763,4
765,4
766,4
17,5
43,5
46,5
162,5
179,5
222,5
223,5
286,5
381,5
382,5
403,5
461,5
496,5
538,5
548,5
647,5
806,5
812,5
813,5
4,6
6,6
7,6
47,6
80,6
81,6
103,6
155,6
168,6
178,6
187,6
238,6
239,6
240,6
351,6
352,6
404,6
415,6
492,6
493,6
494,6
495,6
605,6
673,6
674,6
795,6
811,6
10,7
11,7
12,7
13,7
78,7
114,7
138,7
154,7
176,7
205,7
210,7
211,7
225,7
228,7
230,7
262,7
364,7
365,7
366,7
367,7
416,7
417,7
425,7
426,7
474,7
475,7
476,7
477,7
509,7
510,7
529,7
530,7
654,7
713,7
749,7
759,7
760,7
761,7
762,7
1,8
2,8
8,8
9,8
20,8
21,8
53,8
84,8
85,8
113,8
237,8
242,8
336,8
337,8
346,8
420,8
421,8
450,8
464,8
465,8
471,8
472,8
480,8
517,8
518,8
594,8
662,8
663,8
733,8
37,9
38,9
65,9
87,9
206,9
516,9
541,9
585,9
586,9
612,9
628,9
705,9
706,9
708,9
709,9
764,9
775,9
777,9
28,10
29,10
30,10
31,10
32,10
33,10
48,10
58,10
59,10
68,10
69,10
70,10
71,10
72,10
73,10
74,10
94,10
124,10
133,10
199,10
200,10
297,10
308,10
309,10
343,10
383,10
401,10
438,10
439,10
440,10
441,10
442,10
507,10
508,10
511,10
575,10
576,10
583,10
595,10
611,10
613,10
614,10
615,10
678,10
679,10
687,10
688,10
707,10
710,10
723,10
743,10
746,10
747,10
748,10
750,10
767,10
768,10
769,10
770,10
776,10
810,10
194,11
195,11
358,11
359,11
685,11
34,12
35,12
130,12
131,12
132,12
161,12
174,12
175,12
196,12
208,12
209,12
274,12
327,12
372,12
555,12
556,12
596,12
607,12
608,12
609,12
610,12
621,12
622,12
623,12
624,12
652,12
653,12
686,12
727,12
728,12
803,12
185,13
186,13
418,13
419,13
560,13
561,13
721,13
722,13
754,13
150,14
151,14
152,14
153,14
164,14
357,14
815,14
45,15
303,15
304,15
305,15
325,15
326,15
328,15
329,15
409,15
410,15
411,15
412,15
413,15
514,15
515,15
521,15
591,15
627,15
629,15
682,15
696,15
697,15
714,15
267,16
314,16
323,16
636,16
637,16
638,16
639,16
771,16
772,16
773,16
774,16
119,17
120,17
226,17
227,17
616,17
724,17
725,17
5,18
75,18
115,18
189,18
266,18
332,18
333,18
370,18
499,18
500,18
512,18
513,18
554,18
604,18
650,18
651,18
670,18
671,18
676,18
677,18
680,18
681,18
738,18
756,18
76,19
77,19
134,19
145,19
146,19
147,19
182,19
188,19
214,19
245,19
254,19
265,19
298,19
299,19
300,19
334,19
335,19
340,19
373,19
374,19
375,19
376,19
377,19
392,19
482,19
483,19
527,19
581,19
589,19
590,19
603,19
633,19
634,19
635,19
672,19
675,19
715,19
98,20
360,20
361,20
362,20
469,20
470,20
524,20
691,20
699,20
700,20
701,20
702,20
703,20
730,20
731,20
732,20
3,21
26,21
116,21
117,21
118,21
137,21
345,21
462,21
542,21
562,21
570,21
655,21
656,21
657,21
658,21
659,21
698,21
704,21
62,22
258,22
270,22
316,22
317,22
331,22
344,22
385,22
436,22
528,22
549,22
550,22
551,22
552,22
553,22
563,22
564,22
567,22
630,22
631,22
711,22
712,22
172,23
229,23
315,23
324,23
339,23
350,23
433,23
434,23
435,23
641,23
755,23
778,23
780,23
781,23
782,23
790,23
791,23
792,23
793,23
19,24
22,24
23,24
93,24
109,24
139,24
140,24
141,24
142,24
143,24
193,24
207,24
287,24
288,24
289,24
302,24
312,24
313,24
322,24
384,24
394,24
395,24
396,24
397,24
463,24
466,24
467,24
506,24
683,24
684,24
801,24
802,24
52,25
291,25
292,25
301,25
399,25
400,25
443,25
444,25
445,25
487,25
488,25
489,25
667,25
718,25
720,25
794,25
82,26
83,26
160,26
293,26
294,26
431,26
432,26
668,26
669,26
268,27
269,27
353,27
354,27
453,27
454,27
537,27
539,27
540,27
597,27
598,27
599,27
600,27
601,27
648,27
649,27
122,28
123,28
144,28
203,28
204,28
256,28
257,28
263,28
264,28
402,28
547,28
578,28
579,28
660,28
661,28
744,28
745,28
757,28
758,28
61,29
224,29
248,29
249,29
250,29
251,29
252,29
253,29
405,29
406,29
408,29
481,29
557,29
617,29
307,30
452,30
491,30
525,30
797,30
798,30
306,31
451,31
490,31
526,31
796,31
799,31
338,32
341,32
342,32
371,32
398,32
468,32
587,32
588,32
18,33
79,33
106,33
