58.3156 -5.35456
58.3086 -5.34283
58.2569 -5.34283
58.2053 -5.34283
58.1818 -5.34283
58.1513 -5.4414
58.1044 -5.40854
58.0692 -5.3311
58.0363 -5.26538
58.0222 -5.26538
57.9941 -5.34283
57.9706 -5.42966
57.9589 -5.51884
57.9166 -5.59629
57.9119 -5.68547
57.8814 -5.76057
57.811 -5.75118
57.7758 -5.76057
57.7171 -5.75118
57.6773 -5.75118
57.6585 -5.69485
57.635 -5.62914
57.6162 -5.662
57.628 -5.78403
57.6115 -5.83801
57.581 -5.83801
57.5646 -5.83801
57.5576 -5.83801
57.4919 -5.83801
57.4613 -5.82862
57.4567 -5.70659
57.4754 -5.5517
57.4801 -5.49772
57.4332 -5.51884
57.4027 -5.61741
57.3909 -5.58455
57.3862 -5.50711
57.3675 -5.51884
57.3018 -5.60802
57.2713 -5.61741
57.2595 -5.62914
57.2173 -5.61741
57.1938 -5.60802
57.1868 -5.65026
57.1398 -5.71832
57.1281 -5.71832
57.0976 -5.71832
57.0624 -5.78403
56.9967 -5.82862
56.9709 -5.83801
56.9286 -5.82862
56.8699 -5.82862
56.8512 -5.83801
56.8394 -5.92719
56.8254 -6.02576
56.7901 -6.12433
56.7596 -6.11494
56.7549 -5.98117
56.7479 -5.94831
56.7479 -5.93893
56.7174 -5.92719
56.6564 -5.91546
56.6259 -5.82862
56.5766 -5.73944
56.5531 -5.69485
56.5531 -5.68547
56.5602 -5.662
56.5649 -5.662
56.5907 -5.59629
56.6212 -5.50711
56.6681 -5.42027
56.6939 -5.37568
56.7104 -5.34283
56.7244 -5.30997
56.7174 -5.29824
56.7057 -5.28651
56.6517 -5.28651
56.5649 -5.36395
56.4921 -5.40854
56.424 -5.46486
56.3818 -5.49772
56.3396 -5.51884
56.2645 -5.53996
56.2222 -5.56343
56.18 -5.56343
56.1236 -5.60802
56.0509 -5.62914
56.0063 -5.64088
55.9453 -5.64088
55.9195 -5.64088
55.9336 -5.53996
55.896 -5.49772
55.8326 -5.50711
55.7716 -5.57517
55.6778 -5.662
55.5909 -5.70659
55.5158 -5.73944
55.4337 -5.7723
55.4032 -5.7723
55.4032 -5.65026
55.4454 -5.59629
55.5721 -5.53996
55.7083 -5.4414
55.7763 -5.39681
55.8467 -5.34283
55.8819 -5.34283
55.9195 -5.34283
55.9828 -5.35456
56.0556 -5.40854
56.1002 -5.42027
56.1119 -5.39681
56.1307 -5.36395
56.18 -5.29824
56.2785 -5.16682
56.2832 -5.14335
56.2903 -5.13396
56.2222 -5.14335
56.1354 -5.21141
56.0509 -5.27712
55.9758 -5.28651
55.9382 -5.27712
55.9758 -5.23253
55.9828 -5.18794
55.9828 -5.1762
56.0251 -5.15508
56.0439 -5.11049
56.0321 -5.0659
56.0321 -5.05652
56.018 -5.01193
56.0016 -4.9908
56.0016 -4.97907
56.0063 -4.96734
56.0133 -4.9556
56.0368 -4.9556
56.1495 -4.9556
56.1236 -4.88989
56.1002 -4.79132
56.0556 -4.69276
56.0368 -4.68102
56.0251 -4.77959
55.9758 -4.82418
55.9195 -4.85703
55.8631 -4.86877
55.8139 -4.86877
55.7646 -4.8805
55.7153 -4.82418
55.666 -4.71388
55.5581 -4.68102
55.4642 -4.77959
55.3257 -4.86877
55.1873 -4.9908
55.1004 -5.03305
55.0042 -5.02366
55.0605 -5.14335
55.0042 -5.1762
54.8892 -5.11049
54.7625 -5.03305
54.7249 -4.9556
54.7367 -4.91336
54.8775 -4.93448
54.915 -4.91336
54.9291 -4.8453
54.8845 -4.72561
54.7953 -4.53787
54.7695 -4.4393
54.8329 -4.38297
54.915 -4.38297
54.9221 -4.329
54.8963 -4.19523
54.8963 -4.11778
54.8892 -3.9535
54.9221 -3.85494
54.9479 -3.76576
54.9526 -3.75402
54.9737 -3.65545
55.0042 -3.6226
55.0488 -3.49118
55.0418 -3.38088
55.0371 -3.22598
55.023 -3.10395
54.9925 -3.16027
54.9925 -3.23772
54.9596 -3.2917
54.915 -3.39026
54.8329 -3.44659
54.7367 -3.53342
54.6404 -3.61086
54.5583 -3.64372
54.4809 -3.60148
54.4222 -3.52403
54.3846 -3.46771
54.3002 -3.41373
54.2884 -3.39026
54.3189 -3.35741
54.3002 -3.34802
54.2556 -3.2917
54.1781 -3.23772
54.2039 -3.12742
54.2298 -2.98191
54.3189 -2.82937
54.3002 -2.75192
54.2368 -2.82937
54.1523 -2.82937
54.049 -2.85049
53.9904 -2.94906
53.866 -3.01712
53.8519 -2.93967
53.8331 -2.83876
53.7487 -2.94906
53.643 -3.01712
53.5773 -3.03824
53.5257 -2.98191
53.4999 -2.89508
53.4717 -2.96079
53.3872 -3.04997
53.3943 -3.21425
53.3872 -3.45832
53.399 -3.77749
53.3145 -4.01921
53.1878 -4.26094
53.0634 -4.46042
52.9226 -4.68102
52.8897 -4.59184
52.9953 -4.329
53.0235 -4.12952
52.9226 -4.09666
52.8029 -4.09666
52.702 -4.08493
52.655 -4.0638
52.6081 -3.9535
52.5213 -4.03095
52.4861 -4.05207
52.3664 -4.14125
52.2983 -4.30553
52.2091 -4.5144
52.1364 -4.69276
52.073 -4.90162
52.0003 -5.10111
51.951 -5.25365
51.9181 -5.21141
51.8501 -5.1762
51.7937 -5.12223
51.7327 -5.07764
51.7186 -5.04478
51.7046 -5.03305
51.6928 -4.92275
51.7257 -4.79132
51.8219 -4.6247
51.8688 -4.46042
51.8501 -4.39471
51.8078 -4.37124
51.7046 -4.35012
51.6647 -4.28441
51.6576 -4.0638
51.7327 -3.93238
51.7398 -3.87606
51.7186 -3.82208
51.6576 -3.75402
51.5684 -3.64372
51.498 -3.54515
51.4722 -3.43485
51.4793 -3.27996
51.5262 -3.16966
51.6083 -3.08283
51.6647 -2.96079
51.6928 -2.85049
51.7679 -2.68621
51.8219 -2.57591
51.7468 -2.56418
51.6576 -2.65336
51.5332 -2.8059
51.437 -2.93967
51.3549 -2.98191
51.3126 -3.03824
51.2915 -3.10395
51.2774 -3.27996
51.2845 -3.58974
51.2774 -3.85494
51.2446 -4.11778
51.2164 -4.12952
51.1249 -4.2187
51.0498 -4.39471
50.8902 -4.5144
50.7212 -4.75847
50.5734 -4.96734
50.4537 -5.14335
50.3622 -5.26538
50.2988 -5.42027
50.2354 -5.5517
50.1439 -5.60802
50.0946 -5.60802
50.1721 -5.5517
50.2002 -5.48599
50.165 -5.36395
50.1228 -5.28651
50.1369 -5.19967
50.1298 -5.19967
50.0876 -5.14335
50.1369 -5.0659
50.2354 -5.01193
50.3058 -4.81244
50.4326 -4.70214
50.4326 -4.5496
50.4467 -4.39471
50.4396 -4.27267
50.4396 -4.16237
50.4185 -4.04268
50.3903 -3.90891
50.3551 -3.81035
50.341 -3.71178
50.3481 -3.66719
50.3833 -3.6226
50.4467 -3.54515
50.6015 -3.50056
50.7142 -3.46771
50.7283 -3.41373
50.7212 -3.36914
50.7212 -3.27057
50.7776 -3.08283
50.8128 -2.87161
50.8339 -2.79651
50.7776 -2.70733
50.7142 -2.60877
50.6649 -2.54306
50.6227 -2.49847
50.6156 -2.475
50.6227 -2.475
50.6297 -2.475
50.679 -2.42102
50.7072 -2.2544
50.672 -2.069
50.7001 -1.96808
50.7846 -2.0244
50.7846 -1.8038
50.7916 -1.55973
50.8268 -1.50575
50.862 -1.38372
50.916 -1.3626
50.9794 -1.3626
50.9231 -1.2523
50.9019 -1.13026
50.9231 -0.97537
50.8832 -0.933126
50.8339 -0.832213
50.855 -0.646813
50.8972 -0.29244
50.9019 -0.137549
50.8691 0.071319
50.8972 0.280187
50.9583 0.599357
50.9935 0.819959
51.0287 0.953729
51.0709 0.97485
51.1601 1.19545
51.2516 1.37147
51.376 1.41605
51.4229 1.37147
51.43 1.11801
51.4159 0.920873
51.43 0.700271
51.5332 0.688537
51.6036 0.599357
51.6154 0.667415
51.6435 0.787104
51.7046 0.819959
51.7679 0.909139
51.8008 0.864549
51.8289 0.765982
51.8759 0.876283
51.904 0.995972
51.8688 1.08515
51.897 1.22831
51.9651 1.26116
52.005 1.24004
52.0683 1.22831
52.0613 1.31749
52.1012 1.44891
52.2091 1.59207
52.4462 1.69063
52.6151 1.7141
52.7958 1.65778
52.9366 1.4935
53.0094 1.31749
53.0423 1.17433
53.0493 0.930261
53.0164 0.700271
53.0024 0.533645
52.9085 0.435078
52.8498 0.345899
52.8968 0.268453
52.9155 0.13703
52.9226 0.038463
52.9226 0.014995
52.9296 0.014995
53.0282 0.083053
53.0892 0.18162
53.122 0.22621
53.1878 0.303656
53.2558 0.345899
53.3614 0.345899
53.4271 0.280187
53.5046 0.169886
53.5656 0.059585
53.6243 0.005608
53.6571 -0.095306
53.7228 -0.214995
53.8003 -0.348765
53.8261 -0.271319
53.7557 -0.161018
53.7158 -0.071838
53.7158 -0.062451
53.7158 -0.038982
53.7017 0.047851
53.6947 0.158152
53.7017 0.169886
53.873 0.125296
53.9364 -0.006127
54.0749 -0.172752
54.2298 -0.238463
54.3447 -0.348765
54.3447 -0.358152
54.3518 -0.358152
54.3518 -0.369886
54.4621 -0.459066
54.6029 -0.623344
54.6545 -0.832213
54.6803 -1.08567
54.7179 -1.15373
54.8587 -1.22883
54.9784 -1.3626
55.1192 -1.4729
55.2319 -1.52688
55.3445 -1.53861
55.4266 -1.55034
55.497 -1.55973
55.6285 -1.59493
55.6965 -1.75921
55.8209 -1.95869
55.9382 -2.07838
56.0016 -2.24501
56.0556 -2.45388
56.1002 -2.59703
56.1119 -2.6956
56.1049 -2.74019
56.0861 -2.82937
56.0439 -3.00538
56.0556 -3.14854
56.0861 -3.27996
56.1049 -3.2917
56.1847 -3.24711
56.248 -3.13681
56.2715 -2.99365
56.2785 -2.79651
56.3208 -2.62989
56.3818 -2.71907
56.4686 -2.82937
56.4921 -2.9162
56.5461 -2.94906
56.5414 -2.77305
56.5836 -2.66274
56.6681 -2.55244
56.7549 -2.51959
56.8394 -2.40929
56.8699 -2.3647
56.8981 -2.33184
56.9403 -2.29899
56.9474 -2.27786
56.9709 -2.26613
57.0436 -2.24501
57.1586 -2.16756
57.236 -2.14644
57.3205 -2.11124
57.3792 -2.0244
57.4261 -1.93523
57.4801 -1.85778
57.5763 -1.85778
57.6702 -1.85778
57.7524 -1.92584
57.7641 -2.0244
57.7641 -2.23327
57.7477 -2.475
57.7711 -2.67448
57.7758 -2.88335
57.7594 -3.09221
57.7946 -3.31282
57.7641 -3.46771
57.7054 -3.79861
57.6702 -3.97463
57.6045 -4.10839
57.6397 -4.18584
57.7125 -4.14125
57.7406 -4.14125
57.7171 -4.29614
57.7641 -4.29614
57.8063 -4.03095
57.8955 -3.86432
57.9072 -3.92065
57.9119 -4.17411
57.9894 -4.14125
57.9776 -4.11778
58.0926 -3.94177
58.217 -3.57801
58.3555 -3.43485
58.4376 -3.19313
58.5761 -3.16966
58.684 -3.13681
58.7263 -3.35741
58.7146 -3.43485
58.7028 -3.46771
58.6794 -3.61086
58.6512 -3.86432
58.6512 -4.07554
58.6277 -4.19523
58.6113 -4.37124
58.6277 -4.39471
58.6512 -4.5496
58.6441 -4.60358
58.6512 -4.63643
58.6676 -4.74673
58.6512 -4.81244
58.6395 -4.94621
58.5292 -5.07764
58.4728 -5.13396
58.3907 -5.14335
58.3273 -5.14335
58.3203 -5.16682
58.3156 -5.28651
58.3203 -5.34283
58.3156 -5.35456
