213.62
213.28
203.1
154.86
13.21
13.71
285.87
267.07
1124.9
1059.5
18.62
18.62
29.18
221.54
147.39
797.98
791.2
32.59
32.59
36.13
36.13
6.74
21.78
785.06
607.99
884.17
1245.6
363.77
638.3
15.23
15.23
297
3078
1976
95.3
95.84
144.61
511.38
646.5
2487.8
86.71
14.63
975.76
13.88
401.91
394.34
51.74
123.38
85.42
2037.2
946.7
111.13
646.96
160.52
64.99
783.95
2503
16.25
16.25
120.82
999.82
86.7
120.82
86.7
889.94
1058.4
1295.2
2565.4
275.76
8.3
239.64
27.99
27.99
362.65
362.65
50.4
3716.3
620.6
691.17
625.69
8.76
8.76
5.06
1316.5
633.43
500.84
503.06
110.93
547.37
1032.8
1032.8
375.13
1.21
17.1
2369
179.35
250.37
158.75
959.69
358.9
423.45
517.72
513.1
1232.3
509.78
335.58
18.57
23.33
23.33
875.86
61.86
73.96
419.53
35.63
35.63
1919.1
980.88
980.88
1471.4
5373.3
144.41
721.95
161.92
3441.8
96.96
1571.4
25.23
822.14
822.14
256.24
127.76
128.67
2472.8
32.19
32.19
143
143
286
286
956.74
202.53
25.35
25.35
33.05
33.05
296.21
818.61
342.1
2769.2
572
173.2
173.15
32.3
2014
51.76
152.75
378.22
62.55
50.15
50.15
2097.7
481.28
338.69
221.54
1146.4
3467.5
3872.2
2.68
2.68
39.07
39.07
257.9
1564
2057.6
18.26
18.26
288.51
156.72
13.71
13.71
115.62
69.69
69.69
1353
8.25
8.25
16.14
16.14
321.49
2208.6
5.47
94.35
5199.1
5084.4
411.44
282.24
166.76
5693.4
159
159
32.64
32.64
566.89
63.11
63.11
67.81
67.81
698.82
1819.7
2290.1
2296.7
1282.5
5095.8
2134.6
203.7
87.85
12.85
123.08
2153.9
101.34
29.26
147.45
365.78
590.36
280.77
3180
3475
3.24
3073.5
31.28
884.4
31.28
1028.1
31.28
1089.5
117.6
50.46
74.25
709.2
59.93
44.62
14.45
1715.1
108.69
115.55
1564
2057.6
710.15
11.03
11.03
71.84
902.9
15.84
15.84
131.39
90.92
99.02
89.94
89.99
89.94
34.87
34.87
19.69
19.69
72.08
203.73
9.11
9.11
84.76
339.52
50.15
50.15
65.69
65.69
1252
4291.7
99.09
654.98
105.38
5.7
1440.6
4.05
4.05
2.48
2.48
78.52
157.04
22.98
22.98
345.62
151.22
2537.4
942.49
942.49
878.94
615.06
2886.5
212.35
303.3
839.49
3736.2
828.8
1629.2
134.62
2468.1
1095
68.45
1896.5
1584
610.58
7162.5
5235.3
2383
129.22
1465.2
1041.1
23.05
67.41
1088.5
3150.7
135.78
250.29
17
25.86
25.86
1299.6
34.56
34.57
109.32
109.32
70.04
132.14
284.54
27.42
27.42
572.38
190.79
3258.5
1136.7
560.3
745.04
1001.1
23.03
23.03
71.74
77.16
1248.2
8092.7
1794.1
1803.2
2870.2
2870.2
336.27
523.88
1057.1
93.68
187.94
2394.6
196.6
922.87
37.4
37.4
112.68
17
17
28.74
2053.9
14.37
1374.4
2673
44.08
44.08
16.4
163.34
429.63
1522.3
232.13
755.4
364.39
650.12
578.6
35.14
760.23
1109.2
889.97
1119.4
4302.5
34.2
1.92
626.32
312.65
