ESST1R,KIER1R
ESST1R,WIYH10
EWEH10,NEWF10
EXET40,TAUN4A
EXET40,TAUN4B
FALL40,FALL10
FALL40,FALL10
SMEA4R,FALL40
FASN10,FAUG10
FASN10,FAUG10
FAUG10,GLDO1G
FAUG10,LAGG1Q
FAUG10,LOCL1Q
FAUG10,LOCL1R
FAWL40,LOVE40
FAWL40,MANN40
FAWL40,MAWO40
FECK40,FECK20
FECK40,HAMH40_WPD
FECK40,IRON40
FECK40,MITY40
FECK40,WALH40
FENW4A,KEAD40
FENW4A,THOM40
FERR20,FERR20_NED
FERR20,FERR20_YED
FERR20,MONF20
FERR20,SKLG20
FERR2A,FERR20
FERR2A,FERR2A_NED
FERR2A,FERR2A_YED
FERR2A,MONF20
FERR2B,FERR20
FERR2B,FERR2B_NED
FERR2B,FERR2B_YED
FERR2B,SKLG20
FERR4A,FERR20
FERR4A,FERR20
FFES20,TRAW20
FFES20,TRAW20
FIDD10,FOGG1R
FIDD10,FIDD1B
FIDF20_SPM,FIDF20_ENW
FIDF20_SPM,FROD20
FIDF20_SPM,FROD20
FIDF20_SPM,RAIN20_SPM
FIDF20_SPM,RAIN20_SPM
FIFE1A,WFIE1A
FIFE1B,WFIE1B
FINL1Q,KIIN10
FLEE40,LOVE40
FLEE40,LOVE40
FOUR20,HARK20
FOUR20,STEW2A
FOYE20,KNOC20
FOYE20,KNOC20
FRAS1Q,LUMB1Q
FRAS1R,LUMB1R
FROD40,FROD20
FROD40,FROD20
FROD40,ROCK40
FWIL1Q,LOCL1Q
FWIL1R,KILO10
FWIL1R,LOCL1R
GALA10,HAWI1B
GARB1Q,HELE10
GARE1S,GARB1S
GARE1S,WHTL1S
GARE1S,WIYH10
GARE1T,GARB1T
GARE1T,WHTL1T
GARE1T,WIYH10
GART4B,KILL40
GLEN1Q,LAGG1Q
GLLE10,KEOO10
GLLE10,NETS10
GLLE10,NETS10
GLLE10,TONG10
GLLU1Q,NETS10
GLLU1R,NETS10
GLNI10,MOSM10
GLNI10,MOSM10
GLNI10,REDH10
GLNI10,WFIE1B
GLNI10,WFIE1B
GLRB20,GLRO20
GLRO20,WFIE20
GORG1Q,CURR10
GORG1Q,TELR1Q
GORG1R,CURR10
GORG1R,TELR1R
GORW20,STRB20
GOVA1Q,HAGR1Q
GOVA1R,HAGR1R
GRAI40,KEMS40
GRAI40,KEMS40
GRAI40,KINO40
GRAI40,MEDW40
GRAI40,TILB40
GREN40_EME,GREN40_EPN
GREN40_EME,STAY40
GREN40_EME,SUND40
GREN40_EME,SUND40
GRIW40,KEAD40
GRIW40,SHBA40
GRMO20,KINC20
GRNA10,EWEH10
GRNA10,HAWI10
GRNA10,JUNV10
