ABHA4A,26
ABHA4B,26
ABTH20,22
ALDW20,4
ALNE1Q,5
ALNE1R,5
ALVE4A,26
ALVE4B,26
AMEM4A_EPN,2
AMEM4B_EPN,2
ARBR1Q,4
ARBR1R,4
ARDK10,4
ARDR2Q,30
ARMO10,28
AUCH20,31
AXMI40_SEP,26
AYRR2Q,4
AYRR2R,4
BAGA1Q,4
BAGA1R,4
BAGB20,4
BAIN10,4
BARK20_EPN,25
BARK20_LPN,25
BARK40,14
BEDD20_LPN,1
BEDD20_SPN,1
BEDD40,14
BERW1Q,4
BERW1R,4
BESW20,8
BICF4A,13
BICF4B,13
BIHI1Q,23
BIHI1R,23
BIRK20,24
BISW20,8
BLHI20,6
BLYT20,10
BOAG1Q,5
BOAG1R,5
BOLN40,9
BONB20,4
BONN10,4
BOTW40,9
BRAC20,4
BRAE10,12
BRAE1G,12
BRAI4A,13
BRAI4B,13
BRAP10,12
BRAW20,16
BRAW4A,4
BREC10,4
BRED20,16
BRFO40,13
BRID1Q,4
BRID1R,4
BRIM2A_EPN,4
BRIM2B_EPN,13
BRIM2B_LPN,4
BRIM2C_EPN,4
BRIM2C_LPN,4
BRIM2D,13
BRIN20,4
BRIN40,4
BRLE40,9
BROA1Q,28
BROR10,5
BROR1Q,30
BROX1Q,4
BROX1R,4
BRWA4A,26
BRWA4B,26
BUMU10,23
BURW40,13
BUSB20,4
BUSH20,8
BUST20,8
CAAD1Q,18
CAAD1R,4
CAFA1Q,17
CANT40,14
CAPE20,24
CAPE4A,24
CAPE4B,24
CARE20,22
CARR20,8
CARR4A,8
CARR4B,8
CARR4H,8
CASS1Q,4
CEAN1Q,4
CELL40_AQUL,8
CELL40_SPM,8
CHAP10,17
CHAR10,23
CHIC40,26
CHSI20,1
CHTE20,4
CILF2A,22
CILF2B,22
CILF40,22
CITR41,14
CITR42,14
CLAC1Q,4
CLAY1R,4
CLAY1S,4
CLEV4A,14
CLUN1S,23
CLUN1T,23
CLYM20,4
COAT2Q,4
COAT2R,4
COCK20,11
COCK4Q,11
COCK4R,11
COSO40,14
COTT40,3
COUA10,23
COVE20,8
COWB2A,22
COWL40,2
COYL10,4
COYL20,31
COYT1T,4
COYW2S,31
COYW2T,31
CRAI10,6
CREB2A,4
CREB2B,4
CREB40,3
CROO1Q,4
CROO1R,4
CRUA2Q,19
CRUA2R,19
CRUA2S,19
CRUA2T,19
CULJ4A,2
CULL1Q,5
CUMB1Q,4
CUMB1R,4
CUPA1Q,15
CUPA1R,15
CURR10,11
CURR20,11
DAAS20,4
DAIN40,8
DALL20,19
DALM2Q,4
DALM2R,4
DEAN1Q,5
DEES40,24
DENS1Q,4
DEVM10,12
DEVM40,4
DEVO10,15
DEWP2Q,4
DEWP2R,4
DIDC40,9
DINO40,24
DOUN10,30
DOUN20,30
DRAK20,8
DRAK40,8
DRAX40,16
DRCR1Q,4
DRCR1R,4
DRUM2Q,4
DRUM2R,4
DUBE1Q,30
DUBR4A,16
DUBR4B,8
DUDH1Q,4
DUDH1R,4
DUGR1Q,28
DUMF10,17
DUNB1Q,4
DUNB1R,4
DUNE10,17
DUNF1Q,15
DUNF1R,15
DUNG40,9
DUNO1Q,20
DUNO1R,20
DYCE1Q,4
DYCE1R,4
EALI20,1
EASO40,4
EAST1Q,17
ECCL10,4
ECCL40,11
ECLA40_AQUL,2
ECLA40_EME,2
EDIN10,28
EERH20,4
EGGB40,16
EKIL2Q,4
EKIL2R,4
EKIL2S,4
EKIL2T,4
EKIS20,4
ELDE1Q,4
ELDE1R,4
ELGI1Q,5
ELGI1R,5
ELLA20,16
ELST20,2
ELST40,2
ELST4A,2
ELST4B,2
ELVA40,29
ENDE40,2
ERRO10,23
ERSK1Q,12
ERSK1R,4
ESST10,20
EXET40,26
FAAR1Q,5
FAAR1R,5
FASN20,4
FAUG10,28
FAWL40,9
FECK20,8
FECK40,8
FENW4A,4
FERO1S,4
FERR20_NED,16
FERR20_YED,4
FERR2A_NED,16
FERR2A_YED,4
FERR2B_NED,16
FERR2B_YED,4
FERR4A,16
FFES20,24
FIDD1B,4
FIDD1Q,6
FIDF20,27
FIFE10,15
FIFE1B,15
FINL1Q,20
FLEE40,9
FOGG1Q,6
FOGG1R,6
FORD4A,16
FORD4B,8
FOUR20,10
FRAS1Q,7
FRAS1R,7
FROD20,4
FROD40,24
FWIL1Q,4
FWIL1R,32
GALA10,17
GARB1Q,20
GARB1R,20
GARB1T,20
GARE1S,20
GARE1T,20
GIFF2Q,4
GIFF2R,4
GLAG1Q,4
GLAG1R,4
GLFA10,5
GLLE10,17
GLLU1Q,17
GLLU1R,17
GLNI10,15
GLRO20,15
GORG1Q,4
GORG1R,4
GOVA1Q,12
GOVA1R,12
GRAI40,14
GREN40_EME,3
GREN40_EPN,4
GRIW40,4
GRMO20,4
GRNA10,17
GRST20,10
GRTO2A,4
GRTO2B,4
GRUB1Q,5
GRUB1R,5
HACK2A,4
HACK2B,4
HAGR1Q,4
HAGR1R,12
HAKB1A,17
HAKB1B,17
HAKB4A,29
HAMB4A,29
HAMB4B,29
HAMH20,8
HAMH2A,8
HAMH40_AQUL,8
HAMH40_EME,8
HARK10,17
HARK20,10
HARK40,29
HARM20,10
HATL20,10
HAWI10,17
HAWP20,10
HAWP4A,10
HELE10,20
HEYS40,29
HIGM20,4
HIGM2A,4
HIGM40,3
HIGM4A,3
HINP40,26
HUER10,4
HUER40,29
HUMR40,3
HUNF1Q,4
HUNF1R,4
HURS20,14
HUTT40,29
IMPP40,4
INDQ40,26
INGA1Q,4
INKE1Q,15
INKE1R,15
INKI40,29
INNE1Q,5
INNE1R,5
INRU1Q,7
INRU1R,7
INVE10,18
INVR10,20
INVR20,19
INWI1Q,4
INWI1R,4
IROA20_AQUL,4
IROA20_SWEB,4
IRON40,8
IVER20,2
IVER2A,2
IVER4A,2
IVER4B,2
JOHN1Q,4
JOHN1R,4
JORD20,4
JUNA1T,4
KAIM20,11
KEAD40,3
KEAD4A,3
KEAD4B,3
KEAD4C,3
KEAD4D,3
KEAR20,4
KEAR40,8
KEAR4A,8
KEIT10,5
KEIT20,4
KEMS40,14
KEOO10,17
KIBY20,27
KIER1Q,20
KIER1R,20
KIIN10,20
KILB1Q,20
KILB1R,20
KILC1Q,18
KILL40,3
KILO10,32
KILS20,31
KILS40,29
KILT2Q,4
KILT2R,4
KILW10,4
KINB40,4
KINC20,4
KINO40,14
KINT10,6
KINT20,6
KIRK20,16
KIRK2A,16
KITW20,8
KNAR20,4
LACK20,10
LACK2A,10
LACK2B,10
LACK2C,10
LACK40,10
LAGG1Q,4
LAIR1Q,4
LALE20_SEP,2
LALE20_SPN,2
LAMB20,4
LAMB2T,4
LAND40,26
LANG40,26
LEGA40,24
LEGA4A,8
LEGA4B,8
LEIB4A,2
LEIB4B,2
LEVE1Q,15
LEVE1R,15
LEVT1Q,15
LEVT1R,15
LING1Q,4
LING1R,4
LINM1Q,4
LINM1R,4
LISD20,4
LISD2A,4
LITT2A,14
LITT2B,14
LITT40,14
LITT4A,14
LITT4B,14
LOAN20,4
LOAN2Q,4
LOAN2R,4
LOCH10,20
LOCL1Q,28
LOCL1R,4
LOCN1Q,18
LOVE40,9
LUIC1Q,5
LUIC1R,5
LUMB1Q,7
LUMB1R,7
LUNA1Q,4
LUNA1R,4
LYND1Q,4
LYND1R,4
MACC20,8
MACC40,8
MACD1Q,5
MAGA20,22
MAHI20,31
MANN40,26
MAWO40,9
MAYB10,17
MAYT1T,17
MELK2A,4
MELK2B,4
MELK40_SEP,4
MILC10,4
MILH2A_EPN,4
MILH2A_LPN,4
MILH2B_EPN,4
MILH2B_LPN,4
MILW1S,4
MITY40,8
MONF20,16
MONF40,16
MONF4A,16
MOSM10,15
MOSM20,15
MOSM2Q,15
MOSM2T,15
MOSS1S,5
MOSS1T,5
MOTA1Q,30
MOTA1R,30
MYBS1Q,30
MYBS1R,30
NAIR10,5
NECH20,8
NEEP20,4
NEEP4A,4
NEIL10,12
NEIL1C,4
NEIL20,4
NEIL2C,4
NEIL4Q,4
NETS10,17
NEWX20,14
NFLE40,14
NHYD2A,2
NHYD2B,2
NINF40,9
NORL2A,4
NORL2B,4
NORT20,10
NORT40,10
NORW40,13
NURS40,9
NURS4A,4
OCKH20,8
OCKH2A,8
OFFE20,10
OLDB20,8
OLDB4A,8
ORRI1T,5
ORRI1S,5
OSBA40,4
PADI40,16
PAFB4A,2
PAFB4B,2
PAIS1Q,12
PAIS1R,12
PAIS1S,4
PAIS1T,4
PART1Q,20
PART1R,20
PEHE10,7
PEHE20,6
PEHG1Q,7
PEHG1R,7
PELH40,13
PEMB40,21
PENN20,8
PENN4A,8
PENN4B,8
PENT40,24
PERS1R,6
PERS20,6
PEWO21,4
PEWO22,4
PEWO2A,4
PEWO2B,4
PEWO40,29
PITS20,4
POOB2Q,4
POOB2R,4
POPP20,4
PORA1Q,18
PORA1R,18
PORD2Q,4
PORD2R,4
PYLE20,22
QUER4A,29
QUER4B,29
QUOI1Q,28
RAIN20,27
RANN1Q,23
RANN1R,23
RASS40,8
RATS2A,8
RATS40,3
RAVE2Q,4
RAVE2R,4
RAYL40,13
REBR20,4
REDH10,15
REDM1Q,6
REDM1R,6
ROCH20,16
ROCH4A,16
ROCK40,24
ROWD40,14
RUGE40,8
RYEH40,13
RYEH4A,13
SACO1Q,4
SACO1R,4
SAEN20,4
SAES20,4
SALH20,10
SEAB40,26
SELL40,14
SFEG1Q,7
SFEG1R,7
SFEM1Q,7
SFEM1R,7
SFER10,7
SFIL1Q,20
SHBA40,4
SHEC20,4
SHIN10,30
SHRE4A,8
SHRU2Q,4
SHRU2R,4
SIGH2Q,4
SIGH2R,4
SING40,14
SIZE40,13
SJOW20,13
SJOW2A,1
SJOW2B,1
SJOW40,1
SKLG20,16
SLOY10,20
SLOY1T,20
SMAN20,4
SMEA10,4
SMEA20,11
SMEA4R,11
SPAV1Q,4
SPAV1R,4
SPEN40,11
SPLN40,13
SSHI20,10
STAH4A,29
STAH4B,29
STAL20,16
STAL4A,16
STAY40,3
STAY4A,3
STEW20,10
STEW2A,10
STEW4A,11
STEW4B,11
STHA20,4
STHA40,29
STIR1Q,15
STIR1R,4
STIR1S,4
STIR1T,4
STLE10,20
STRB20,30
STRI1Q,7
STRI1R,7
STSB40,16
STSB4A,16
STWB4A,11
STWB4B,11
SUND40,2
SWAN20_SPM,21
SWAN20_SWA,21
SWAN40,21
SWAN4A,21
SWAN4B,21
TARL1Q,4
TARL1R,4
TAUN4A,26
TAUN4B,26
TAYN1Q,4
TAYN1R,4
TEAL10,6
TEAL20,6
TELR1Q,4
TELR1R,4
TEMP20,4
THOM20,4
THOM40,16
THSO1Q,30
THSO1R,30
THTO40,4
THUR20,4
THUR2A,4
TILB20,14
TILB4A,14
TINP2A,4
TINP2B,4
TODP20,10
TONG10,17
TONG1Q,17
TORN10,4
TORN40,11
TOTE20,4
TOTW20,13
TRAW20,24
TRAW40,24
TREM20,4
TREU4A,24
TREU4B,24
TUMB1Q,23
TUMB1R,23
TYNE20,10
TYNE2A,10
UPPB20,22
USKM2A,4
USKM2B,22
USKM2C,4
USKM2D,4
USKM2E,4
WALH40,8
WALP40_EME,13
WALP40_EPN,13
WALX20,13
WALX4A,13
WALX4B,13
WARL20,14
WASF2A,4
WASF2B,4
WATS20,2
WBOL20,10
WBUR40,3
WEAV4A,8
WEAV4B,8
WFIB20,15
WFIE10,15
WFIE20,15
WGEO2Q,4
WGEO2R,4
WHAM40,14
WHAM4A,14
WHAM4B,14
WHGA20,4
WHHO2Q,4
WHHO2R,4
WHSO20,22
WHSO2A,4
WHSO2B,4
WHSO4A,22
WHTB1S,20
WHTB1T,20
WHTL1S,20
WHTL1T,20
WIBA20,4
WIEN2A,8
WIEN2B,8
WILE20,8
WILE40,8
WIMB20,1
WIOW1Q,4
WIOW1R,4
WISD20_EPN,1
WISD20_LPN,1
WISD2A,1
WISD2B,1
WISH20,11
WIYH10,20
WIYH20,19
WIYH4Q,4
WMEL20,4
WOHI1Q,4
WOHI1R,4
WWEY20,2
WWEY2A,4
WWEY4A,4
WWEY4B,4
WYLF40,24
WYMO40,2
YGAR4A,24
YWER4A,24
TILB40,14
WTHU4A,14
WTHU4B,14
HACK40,13
BLYT4A,10
BLYT4B,10
STEW4C,11
STEW4D,11
COAL40,29
GARB1S,20
GRNA40,29
HAKB4B,29
COAL10,4
CHAS2R,4
CHAS2Q,4
DALM10,4
SANX1Q,4
SANX1R,4
CATY1Q,4
CATY1R,4
GLRB20,15
MOSS1Q,5
ORRI1R,5
ORRI1Q,5
ANSU10,18
CRYR40,11
GLDO1G,4
GORW20,30
GRIF1S,23
GRIF1T,23
ABNE10,23
BEAU10,5
BEAU20,4
FOYE20,4
ERRO1T,23
INVB20,4
KNOC20,6
KNOC10,5
BEAU40,4
FAUG40,4
FAUG20,4
TUMB20,4
DENN40,4
DENN20,4
PEHE40,6
ROTI400,6
KINT40,6
BLHI40,4
ALYT40,6
KINC40,4
BONN40,4
WISH40,11
NEAR20,4
BRNX40,11
WIMB40,1
Connection_bus40,14
TOTT40,13
BRIM40,13
