ABHA4A,25
ABHA4B,25
ABTH20,23
ALDW20,3
ALNE1Q,14
ALNE1R,14
ALVE4A,25
ALVE4B,25
AMEM4A_EPN,10
AMEM4B_EPN,10
ARBR1Q,4
ARBR1R,4
ARDK10,16
ARDR2Q,28
ARMO10,27
AUCH20,32
AXMI40_SEP,25
AYRR2Q,4
AYRR2R,4
BAGA1Q,4
BAGA1R,4
BAGB20,4
BAIN10,4
BARK20_EPN,26
BARK20_LPN,26
BARK40,21
BEDD20_LPN,10
BEDD20_SPN,10
BEDD40,10
BERW1Q,4
BERW1R,4
BESW20,4
BICF4A,3
BICF4B,3
BIHI1Q,20
BIHI1R,20
BIRK20,19
BISW20,7
BLHI20,12
BLYT20,17
BOAG1Q,14
BOAG1R,14
BOLN40,15
BONB20,4
BONN10,4
BOTW40,15
BRAC20,4
BRAE10,4
BRAE1G,6
BRAI4A,3
BRAI4B,4
BRAP10,6
BRAW20,1
BRAW4A,4
BREC10,4
BRED20,1
BRFO40,3
BRID1Q,4
BRID1R,4
BRIM2A_EPN,4
BRIM2B_EPN,9
BRIM2B_LPN,4
BRIM2C_EPN,4
BRIM2C_LPN,4
BRIM2D,9
BRIN20,3
BRIN40,3
BRLE40,15
BROA1Q,27
BROR10,14
BROR1Q,14
BROX1Q,4
BROX1R,4
BRWA4A,25
BRWA4B,25
BUMU10,20
BURW40,3
BUSB20,4
BUSH20,7
BUST20,7
CAAD1Q,16
CAAD1R,16
CAFA1Q,4
CANT40,21
CAPE20,19
CAPE4A,19
CAPE4B,19
CARE20,23
CARR20,2
CARR4A,2
CARR4B,2
CARR4H,2
CASS1Q,4
CEAN1Q,4
CELL40_AQUL,2
CELL40_SPM,2
CHAP10,30
CHAR10,20
CHIC40,25
CHSI20,10
CHTE20,3
CILF2A,23
CILF2B,23
CILF40,23
CITR41,10
CITR42,10
CLAC1Q,16
CLAY1R,4
CLAY1S,4
CLEV4A,21
CLUN1S,20
CLUN1T,20
CLYM20,4
COAT2Q,4
COAT2R,4
COCK20,11
COCK4Q,11
COCK4R,11
COSO40,21
COTT40,3
COUA10,20
COVE20,4
COWB2A,23
COWL40,10
COYL10,4
COYL20,32
COYT1T,4
COYW2S,32
COYW2T,32
CRAI10,12
CREB2A,3
CREB2B,3
CREB40,3
CROO1Q,4
CROO1R,4
CRUA2Q,5
CRUA2R,5
CRUA2S,5
CRUA2T,5
CULJ4A,10
CULL1Q,14
CUMB1Q,4
CUMB1R,4
CUPA1Q,29
CUPA1R,29
CURR10,4
CURR20,11
DAAS20,4
DAIN40,2
DALL20,5
DALM2Q,4
DALM2R,4
DEAN1Q,14
DEES40,19
DENS1Q,4
DEVM10,6
DEVM40,6
DEVO10,4
DEWP2Q,4
DEWP2R,4
DIDC40,15
DINO40,19
DOUN10,28
DOUN20,28
DRAK20,7
DRAK40,7
DRAX40,1
DRCR1Q,4
DRCR1R,4
DRUM2Q,4
DRUM2R,4
DUBE1Q,14
DUBR4A,1
DUBR4B,2
DUDH1Q,4
DUDH1R,4
DUGR1Q,27
DUMF10,30
DUNB1Q,4
DUNB1R,4
DUNE10,4
DUNF1Q,29
DUNF1R,29
DUNG40,15
DUNO1Q,24
DUNO1R,24
DYCE1Q,4
DYCE1R,4
EALI20,10
EASO40,10
EAST1Q,4
ECCL10,4
ECCL40,11
ECLA40_AQUL,10
ECLA40_EME,4
EDIN10,27
EERH20,4
EGGB40,1
EKIL2Q,4
EKIL2R,4
EKIL2S,4
EKIL2T,4
EKIS20,4
ELDE1Q,4
ELDE1R,4
ELGI1Q,14
ELGI1R,14
ELLA20,1
ELST20,10
ELST40,10
ELST4A,10
ELST4B,10
ELVA40,8
ENDE40,10
ERRO10,20
ERSK1Q,6
ERSK1R,4
ESST10,24
EXET40,25
FAAR1Q,14
FAAR1R,14
FASN20,4
FAUG10,27
FAWL40,15
FECK20,4
FECK40,7
FENW4A,3
FERO1S,16
FERR20_NED,1
FERR20_YED,4
FERR2A_NED,1
FERR2A_YED,4
FERR2B_NED,1
FERR2B_YED,4
FERR4A,1
FFES20,19
FIDD1B,4
FIDD1Q,12
FIDF20,18
FIFE10,29
FIFE1B,29
FINL1Q,4
FLEE40,15
FOGG1Q,12
FOGG1R,12
FORD4A,1
FORD4B,2
FOUR20,4
FRAS1Q,13
FRAS1R,13
FROD20,19
FROD40,31
FWIL1Q,4
FWIL1R,33
GALA10,4
GARB1Q,24
GARB1R,24
GARB1T,24
GARE1S,24
GARE1T,24
GIFF2Q,4
GIFF2R,4
GLAG1Q,4
GLAG1R,4
GLFA10,14
GLLE10,30
GLLU1Q,4
GLLU1R,4
GLNI10,29
GLRO20,29
GORG1Q,4
GORG1R,4
GOVA1Q,4
GOVA1R,6
GRAI40,21
GREN40_EME,3
GREN40_EPN,4
GRIW40,3
GRMO20,4
GRNA10,4
GRST20,17
GRTO2A,4
GRTO2B,4
GRUB1Q,14
GRUB1R,14
HACK2A,4
HACK2B,4
HAGR1Q,4
HAGR1R,6
HAKB1A,30
HAKB1B,4
HAKB4A,8
HAMB4A,2
HAMB4B,2
HAMH20,7
HAMH2A,7
HAMH40_AQUL,7
HAMH40_EME,4
HARK10,30
HARK20,4
HARK40,8
HARM20,17
HATL20,17
HAWI10,4
HAWP20,17
HAWP4A,17
HELE10,24
HEYS40,2
HIGM20,3
HIGM2A,3
HIGM40,3
HIGM4A,3
HINP40,25
HUER10,4
HUER40,8
HUMR40,3
HUNF1Q,4
HUNF1R,4
HURS20,21
HUTT40,2
IMPP40,4
INDQ40,25
INGA1Q,4
INKE1Q,29
INKE1R,29
INKI40,8
INNE1Q,4
INNE1R,4
INRU1Q,13
INRU1R,13
INVE10,16
INVR10,24
INVR20,5
INWI1Q,4
INWI1R,4
IROA20_AQUL,4
IROA20_SWEB,4
IRON40,7
IVER20,10
IVER2A,10
IVER4A,10
IVER4B,10
JOHN1Q,4
JOHN1R,4
JORD20,3
JUNA1T,4
KAIM20,11
KEAD40,3
KEAD4A,3
KEAD4B,3
KEAD4C,3
KEAD4D,3
KEAR20,2
KEAR40,2
KEAR4A,2
KEIT10,4
KEIT20,12
KEMS40,21
KEOO10,30
KIBY20,18
KIER1Q,24
KIER1R,24
KIIN10,24
KILB1Q,24
KILB1R,24
KILC1Q,16
KILL40,3
KILO10,33
KILS20,32
KILS40,8
KILT2Q,4
KILT2R,4
KILW10,4
KINB40,4
KINC20,4
KINO40,21
KINT10,12
KINT20,12
KIRK20,1
KIRK2A,1
KITW20,7
KNAR20,4
LACK20,17
LACK2A,17
LACK2B,17
LACK2C,17
LACK40,17
LAGG1Q,4
LAIR1Q,4
LALE20_SEP,10
LALE20_SPN,10
LAMB20,4
LAMB2T,4
LAND40,25
LANG40,25
LEGA40,19
LEGA4A,19
LEGA4B,19
LEIB4A,10
LEIB4B,10
LEVE1Q,29
LEVE1R,29
LEVT1Q,29
LEVT1R,29
LING1Q,4
LING1R,4
LINM1Q,4
LINM1R,4
LISD20,4
LISD2A,4
LITT2A,21
LITT2B,21
LITT40,21
LITT4A,21
LITT4B,21
LOAN20,4
LOAN2Q,4
LOAN2R,4
LOCH10,4
LOCL1Q,27
LOCL1R,4
LOCN1Q,16
LOVE40,15
LUIC1Q,14
LUIC1R,14
LUMB1Q,13
LUMB1R,13
LUNA1Q,4
LUNA1R,4
LYND1Q,4
LYND1R,4
MACC20,2
MACC40,2
MACD1Q,4
MAGA20,23
MAHI20,32
MANN40,25
MAWO40,15
MAYB10,4
MAYT1T,30
MELK2A,4
MELK2B,4
MELK40_SEP,4
MILC10,4
MILH2A_EPN,4
MILH2A_LPN,4
MILH2B_EPN,4
MILH2B_LPN,4
MILW1S,4
MITY40,4
MONF20,1
MONF40,1
MONF4A,1
MOSM10,29
MOSM20,4
MOSM2Q,29
MOSM2T,29
MOSS1S,14
MOSS1T,14
MOTA1Q,14
MOTA1R,14
MYBS1Q,14
MYBS1R,28
NAIR10,14
NECH20,7
NEEP20,3
NEEP4A,3
NEIL10,4
NEIL1C,4
NEIL20,4
NEIL2C,4
NEIL4Q,4
NETS10,4
