ABHA4A,27
ABHA4B,27
ABTH20,20
ALDW20,2
ALNE1Q,3
ALNE1R,3
ALVE4A,27
ALVE4B,27
AMEM4A_EPN,5
AMEM4B_EPN,5
ARBR1Q,2
ARBR1R,2
ARDK10,2
ARDR2Q,21
ARMO10,24
AUCH20,30
AXMI40_SEP,27
AYRR2Q,2
AYRR2R,2
BAGA1Q,2
BAGA1R,2
BAGB20,2
BAIN10,2
BARK20_EPN,26
BARK20_LPN,26
BARK40,18
BEDD20_LPN,5
BEDD20_SPN,5
BEDD40,5
BERW1Q,2
BERW1R,2
BESW20,12
BICF4A,1
BICF4B,1
BIHI1Q,15
BIHI1R,15
BIRK20,25
BISW20,12
BLHI20,9
BLYT20,7
BOAG1Q,3
BOAG1R,3
BOLN40,10
BONB20,2
BONN10,2
BOTW40,10
BRAC20,2
BRAE10,11
BRAE1G,11
BRAI4A,1
BRAI4B,1
BRAP10,11
BRAW20,13
BRAW4A,2
BREC10,2
BRED20,13
BRFO40,1
BRID1Q,2
BRID1R,2
BRIM2A_EPN,2
BRIM2B_EPN,4
BRIM2B_LPN,2
BRIM2C_EPN,2
BRIM2C_LPN,2
BRIM2D,4
BRIN20,1
BRIN40,1
BRLE40,10
BROA1Q,24
BROR10,3
BROR1Q,21
BROX1Q,2
BROX1R,2
BRWA4A,27
BRWA4B,27
BUMU10,15
BURW40,1
BUSB20,2
BUSH20,12
BUST20,12
CAAD1Q,16
CAAD1R,2
CAFA1Q,14
CANT40,18
CAPE20,25
CAPE4A,25
CAPE4B,25
CARE20,20
CARR20,12
CARR4A,12
CARR4B,12
CARR4H,12
CASS1Q,3
CEAN1Q,2
CELL40_AQUL,12
CELL40_SPM,2
CHAP10,14
CHAR10,15
CHIC40,27
CHSI20,5
CHTE20,2
CILF2A,20
CILF2B,20
CILF40,20
CITR41,5
CITR42,5
CLAC1Q,2
CLAY1R,2
CLAY1S,2
CLEV4A,18
CLUN1S,15
CLUN1T,15
CLYM20,2
COAT2Q,2
COAT2R,2
COCK20,8
COCK4Q,8
COCK4R,8
COSO40,18
COTT40,1
COUA10,15
COVE20,12
COWB2A,20
COWL40,5
COYL10,2
COYL20,30
COYT1T,2
COYW2S,30
COYW2T,30
CRAI10,9
CREB2A,2
CREB2B,2
CREB40,1
CROO1Q,2
CROO1R,2
CRUA2Q,22
CRUA2R,22
CRUA2S,22
CRUA2T,22
CULJ4A,5
CULL1Q,3
CUMB1Q,2
CUMB1R,2
CUPA1Q,28
CUPA1R,28
CURR10,8
CURR20,8
DAAS20,2
DAIN40,12
DALL20,22
DALM2Q,2
DALM2R,2
DEAN1Q,3
DEES40,25
DENS1Q,2
DEVM10,11
DEVM40,2
DEVO10,28
DEWP2Q,2
DEWP2R,2
DIDC40,10
DINO40,25
DOUN10,21
DOUN20,21
DRAK20,12
DRAK40,12
DRAX40,13
DRCR1Q,2
DRCR1R,2
DRUM2Q,2
DRUM2R,2
DUBE1Q,21
DUBR4A,13
DUBR4B,12
DUDH1Q,2
DUDH1R,2
DUGR1Q,24
DUMF10,14
DUNB1Q,2
DUNB1R,2
DUNE10,14
DUNF1Q,28
DUNF1R,28
DUNG40,10
DUNO1Q,23
DUNO1R,23
DYCE1Q,2
DYCE1R,2
EALI20,5
EASO40,5
EAST1Q,14
ECCL10,2
ECCL40,8
ECLA40_AQUL,5
ECLA40_EME,5
EDIN10,24
EERH20,2
EGGB40,13
EKIL2Q,2
EKIL2R,2
EKIL2S,2
EKIL2T,2
EKIS20,2
ELDE1Q,2
ELDE1R,2
ELGI1Q,3
ELGI1R,3
ELLA20,13
ELST20,5
ELST40,5
ELST4A,5
ELST4B,5
ELVA40,29
ENDE40,5
ERRO10,15
ERSK1Q,11
ERSK1R,2
ESST10,23
EXET40,27
FAAR1Q,3
FAAR1R,3
FASN20,3
FAUG10,24
FAWL40,10
FECK20,12
FECK40,12
FENW4A,1
FERO1S,2
FERR20_NED,13
FERR20_YED,2
FERR2A_NED,13
FERR2A_YED,2
FERR2B_NED,13
FERR2B_YED,2
FERR4A,13
FFES20,25
FIDD1B,2
FIDD1Q,9
FIDF20,17
FIFE10,28
FIFE1B,28
FINL1Q,2
FLEE40,10
FOGG1Q,9
FOGG1R,9
FORD4A,13
FORD4B,12
FOUR20,7
FRAS1Q,6
FRAS1R,6
FROD20,25
FROD40,25
FWIL1Q,2
FWIL1R,31
GALA10,14
GARB1Q,23
GARB1R,23
GARB1T,23
GARE1S,23
GARE1T,23
GIFF2Q,2
GIFF2R,2
GLAG1Q,2
GLAG1R,2
GLFA10,3
GLLE10,14
GLLU1Q,14
GLLU1R,14
GLNI10,28
GLRO20,28
GORG1Q,2
GORG1R,2
GOVA1Q,11
GOVA1R,11
GRAI40,18
GREN40_EME,1
GREN40_EPN,2
GRIW40,1
GRMO20,2
GRNA10,14
GRST20,7
GRTO2A,2
GRTO2B,2
GRUB1Q,3
GRUB1R,3
HACK2A,2
HACK2B,2
HAGR1Q,2
HAGR1R,11
HAKB1A,14
HAKB1B,14
HAKB4A,29
HAMB4A,29
HAMB4B,29
HAMH20,12
HAMH2A,12
HAMH40_AQUL,12
HAMH40_EME,12
HARK10,14
HARK20,7
HARK40,29
HARM20,7
HATL20,7
HAWI10,14
HAWP20,7
HAWP4A,7
HELE10,23
HEYS40,29
HIGM20,1
HIGM2A,2
HIGM40,1
HIGM4A,1
HINP40,27
HUER10,2
HUER40,29
HUMR40,1
HUNF1Q,2
HUNF1R,2
HURS20,18
HUTT40,29
IMPP40,2
INDQ40,27
INGA1Q,2
INKE1Q,28
INKE1R,28
INKI40,29
INNE1Q,2
INNE1R,2
INRU1Q,6
INRU1R,6
INVE10,16
INVR10,23
INVR20,22
INWI1Q,2
INWI1R,2
IROA20_AQUL,2
IROA20_SWEB,2
IRON40,12
IVER20,5
IVER2A,5
IVER4A,5
IVER4B,5
JOHN1Q,2
JOHN1R,2
JORD20,2
JUNA1T,2
KAIM20,8
KEAD40,1
KEAD4A,1
KEAD4B,1
KEAD4C,1
KEAD4D,1
KEAR20,2
KEAR40,12
KEAR4A,12
KEIT10,2
KEIT20,2
KEMS40,18
KEOO10,14
KIBY20,17
KIER1Q,23
KIER1R,23
KIIN10,23
KILB1Q,23
KILB1R,23
KILC1Q,16
KILL40,1
KILO10,31
KILS20,30
KILS40,29
KILT2Q,2
KILT2R,2
KILW10,2
KINB40,2
KINC20,2
KINO40,18
KINT10,9
KINT20,9
KIRK20,13
KIRK2A,13
KITW20,12
KNAR20,2
LACK20,7
LACK2A,7
LACK2B,7
LACK2C,7
LACK40,7
LAGG1Q,2
LAIR1Q,3
LALE20_SEP,5
LALE20_SPN,5
LAMB20,2
LAMB2T,2
LAND40,27
LANG40,27
LEGA40,25
LEGA4A,12
LEGA4B,12
LEIB4A,5
LEIB4B,5
LEVE1Q,28
LEVE1R,28
LEVT1Q,28
LEVT1R,28
LING1Q,2
LING1R,2
LINM1Q,2
LINM1R,2
LISD20,2
LISD2A,2
LITT2A,18
LITT2B,18
LITT40,18
LITT4A,18
LITT4B,18
LOAN20,2
LOAN2Q,2
LOAN2R,2
LOCH10,2
LOCL1Q,24
LOCL1R,2
LOCN1Q,16
LOVE40,10
LUIC1Q,3
LUIC1R,3
LUMB1Q,6
LUMB1R,6
LUNA1Q,2
LUNA1R,2
LYND1Q,2
LYND1R,2
MACC20,2
MACC40,12
MACD1Q,2
MAGA20,20
MAHI20,30
MANN40,27
MAWO40,10
MAYB10,14
MAYT1T,14
MELK2A,2
MELK2B,2
MELK40_SEP,2
MILC10,2
MILH2A_EPN,2
MILH2A_LPN,2
MILH2B_EPN,2
MILH2B_LPN,2
MILW1S,2
MITY40,12
MONF20,13
MONF40,13
MONF4A,13
MOSM10,28
MOSM20,2
MOSM2Q,28
MOSM2T,28
MOSS1S,3
MOSS1T,3
MOTA1Q,3
MOTA1R,3
MYBS1Q,3
MYBS1R,21
NAIR10,3
NECH20,12
NEEP20,2
NEEP4A,2
NEIL10,11
NEIL1C,2
NEIL20,2
NEIL2C,2
NEIL4Q,2
NETS10,14
NEWX20,18
NFLE40,18
NHYD2A,5
NHYD2B,5
NINF40,10
NORL2A,2
NORL2B,2
NORT20,7
NORT40,7
NORW40,1
NURS40,10
NURS4A,2
OCKH20,12
OCKH2A,12
OFFE20,7
OLDB20,12
OLDB4A,12
ORRI1T,3
ORRI1S,3
OSBA40,7
PADI40,13
PAFB4A,5
PAFB4B,5
PAIS1Q,11
PAIS1R,11
PAIS1S,2
PAIS1T,2
PART1Q,23
PART1R,23
PEHE10,6
PEHE20,9
PEHG1Q,6
PEHG1R,6
PELH40,4
PEMB40,19
PENN20,12
PENN4A,12
PENN4B,12
PENT40,25
PERS1R,9
PERS20,9
PEWO21,2
PEWO22,2
PEWO2A,2
PEWO2B,2
PEWO40,29
PITS20,2
POOB2Q,2
POOB2R,2
POPP20,2
PORA1Q,16
PORA1R,16
PORD2Q,2
PORD2R,2
PYLE20,20
QUER4A,29
QUER4B,29
QUOI1Q,24
RAIN20,17
RANN1Q,2
RANN1R,2
RASS40,12
RATS2A,12
RATS40,1
RAVE2Q,2
RAVE2R,2
RAYL40,1
REBR20,2
REDH10,28
REDM1Q,9
REDM1R,9
ROCH20,13
ROCH4A,13
ROCK40,25
ROWD40,18
RUGE40,12
RYEH40,4
RYEH4A,4
SACO1Q,2
SACO1R,2
SAEN20,2
SAES20,2
SALH20,7
SEAB40,27
SELL40,18
SFEG1Q,6
SFEG1R,6
SFEM1Q,6
SFEM1R,6
SFER10,6
SFIL1Q,2
SHBA40,1
SHEC20,2
SHIN10,21
SHRE4A,12
SHRU2Q,2
SHRU2R,2
SIGH2Q,2
SIGH2R,2
SING40,18
SIZE40,1
SJOW20,4
SJOW2A,5
SJOW2B,5
SJOW40,5
SKLG20,13
SLOY10,23
SLOY1T,23
SMAN20,2
SMEA10,2
SMEA20,8
SMEA4R,8
SPAV1Q,2
SPAV1R,2
SPEN40,8
SPLN40,1
SSHI20,7
STAH4A,29
STAH4B,29
STAL20,13
STAL4A,13
STAY40,1
STAY4A,1
STEW20,7
STEW2A,7
STEW4A,8
STEW4B,8
STHA20,2
STHA40,29
STIR1Q,28
STIR1R,2
STIR1S,2
STIR1T,2
STLE10,23
STRB20,21
STRI1Q,6
STRI1R,6
STSB40,13
STSB4A,13
STWB4A,8
STWB4B,8
SUND40,5
SWAN20_SPM,19
SWAN20_SWA,19
SWAN40,19
SWAN4A,19
SWAN4B,19
TARL1Q,2
TARL1R,2
TAUN4A,27
TAUN4B,27
TAYN1Q,2
TAYN1R,2
TEAL10,2
TEAL20,9
TELR1Q,2
TELR1R,2
TEMP20,2
THOM20,2
THOM40,13
THSO1Q,3
THSO1R,21
THTO40,7
THUR20,2
THUR2A,2
TILB20,18
TILB4A,18
TINP2A,2
TINP2B,2
TODP20,7
TONG10,14
TONG1Q,14
TORN10,2
TORN40,8
TOTE20,2
TOTW20,4
TRAW20,25
TRAW40,25
TREM20,2
TREU4A,25
TREU4B,25
TUMB1Q,15
TUMB1R,15
TYNE20,7
TYNE2A,7
UPPB20,20
USKM2A,2
USKM2B,20
USKM2C,2
USKM2D,2
USKM2E,2
WALH40,12
WALP40_EME,1
WALP40_EPN,1
WALX20,4
WALX4A,4
WALX4B,4
WARL20,5
WASF2A,2
WASF2B,2
WATS20,5
WBOL20,7
WBUR40,1
WEAV4A,2
WEAV4B,2
WFIB20,28
WFIE10,28
WFIE20,28
WGEO2Q,2
WGEO2R,2
WHAM40,18
WHAM4A,5
WHAM4B,5
WHGA20,2
WHHO2Q,2
WHHO2R,2
WHSO20,20
WHSO2A,2
WHSO2B,2
WHSO4A,20
WHTB1S,23
WHTB1T,23
WHTL1S,23
WHTL1T,23
WIBA20,2
WIEN2A,12
WIEN2B,12
WILE20,12
WILE40,12
WIMB20,5
WIOW1Q,2
WIOW1R,2
WISD20_EPN,5
WISD20_LPN,5
WISD2A,5
WISD2B,5
WISH20,2
WIYH10,23
WIYH20,22
WIYH4Q,2
WMEL20,2
WOHI1Q,2
WOHI1R,2
WWEY20,5
WWEY2A,2
WWEY4A,2
WWEY4B,2
WYLF40,25
WYMO40,5
YGAR4A,25
YWER4A,25
TILB40,18
WTHU4A,5
WTHU4B,5
HACK40,4
BLYT4A,7
BLYT4B,7
STEW4C,8
STEW4D,8
COAL40,29
GARB1S,23
GRNA40,29
HAKB4B,29
COAL10,2
CHAS2R,2
CHAS2Q,2
DALM10,2
SANX1Q,2
SANX1R,2
CATY1Q,2
CATY1R,2
GLRB20,28
MOSS1Q,3
ORRI1R,3
ORRI1Q,3
ANSU10,16
CRYR40,8
GLDO1G,2
GORW20,21
GRIF1S,15
GRIF1T,15
ABNE10,15
BEAU10,3
BEAU20,3
FOYE20,2
ERRO1T,2
INVB20,2
KNOC20,2
KNOC10,2
BEAU40,3
FAUG40,2
FAUG20,3
TUMB20,2
DENN40,2
DENN20,2
PEHE40,9
ROTI400,9
KINT40,9
BLHI40,2
ALYT40,9
KINC40,2
BONN40,2
WISH40,2
NEAR20,2
BRNX40,8
WIMB40,5
Connection_bus40,18
TOTT40,4
BRIM40,4
